start,end,length
15467,15466,79.23899999999999
15466,17167,61.397000000000006
17167,15466,61.397000000000006
15466,17168,252.618
17168,15466,252.618
15467,17621,63.778000000000006
15468,16287,76.487
15469,16288,73.929
16288,15469,73.929
15469,16645,76.388
16645,15469,76.388
15469,13122,61.047
15470,16753,76.238
15470,15469,73.92
15471,15470,91.994
15471,51002,49.69
51002,15471,49.69
15471,51001,47.221000000000004
51001,15471,47.221000000000004
15471,17466,44.525999999999996
17466,15471,44.525999999999996
15472,51001,12.944
51001,15472,12.944
15472,15565,240.57299999999998
15472,50998,74.62799999999999
50998,15472,74.62799999999999
15473,50999,38.784000000000006
50999,15473,38.784000000000006
15474,48313,239.196
15474,16687,189.495
16687,15474,189.495
15474,17699,266.933
17699,15474,266.933
15475,47289,56.577
15475,17362,144.19599999999997
17362,15475,144.19599999999997
15476,15475,58.163
15476,13296,78.804
15476,49218,179.095
15477,16295,189.904
15477,13902,81.515
15478,44791,116.57300000000001
15479,15653,232.918
15653,15479,232.918
15479,15478,82.682
15480,15481,79.046
15481,15480,79.046
15480,15646,235.577
15646,15480,235.577
15480,45664,64.332
45664,15480,64.332
15481,15647,201.082
15647,15481,201.082
15482,15483,79.235
15483,15482,79.235
15482,15648,232.315
15648,15482,232.315
15483,15484,59.306
15484,15483,59.306
15483,15649,228.377
15649,15483,228.377
15484,12868,112.122
15485,15486,126.734
15485,16618,155.451
16618,15485,155.451
15485,15532,85.21900000000001
15532,15485,85.21900000000001
15486,15533,87.94
15533,15486,87.94
15486,16619,156.33800000000002
16619,15486,156.33800000000002
15487,15488,261.57
15488,15487,261.57
15487,17693,73.152
17693,15487,73.152
15488,15489,261.453
15489,15488,261.453
15488,16470,73.057
16470,15488,73.057
15489,18080,73.791
18080,15489,73.791
15490,16710,111.828
15490,12916,157.999
15490,15491,291.28999999999996
15491,16711,87.327
16711,15491,87.327
15491,17617,475.894
17617,15491,475.894
15491,15492,224.803
15492,15491,224.803
15492,17616,312.62
17616,15492,312.62
15492,15493,208.26800000000003
15493,15492,208.26800000000003
15493,16712,61.479
16712,15493,61.479
15493,17616,156.76500000000001
17616,15493,156.76500000000001
15495,15496,177.43
15496,15495,177.43
15495,17664,84.316
17664,15495,84.316
15495,17081,80.576
17081,15495,80.576
15496,18090,75.917
18090,15496,75.917
15496,15497,189.038
15497,15496,189.038
15496,16010,80.67699999999999
16010,15496,80.67699999999999
15497,15627,81.081
15627,15497,81.081
15497,15626,76.07900000000001
15626,15497,76.07900000000001
15498,16714,51.991
16714,15498,51.991
15498,15499,85.38400000000001
15499,15498,85.38400000000001
15498,45751,105.76
45751,15498,105.76
15499,46013,29.543
15499,45745,88.05799999999999
45745,15499,88.05799999999999
15500,50992,25.775
50992,15500,25.775
15500,50993,20.875999999999998
50993,15500,20.875999999999998
15501,15502,261.588
15502,15501,261.588
15501,16668,244.749
15501,50991,17.853
50991,15501,17.853
15502,15503,252.822
15503,15502,252.822
15502,15799,199.926
15502,45696,282.406
45696,15502,282.406
15502,47438,24.247
47438,15502,24.247
15503,17654,248.864
17654,15503,248.864
15503,45696,303.69399999999996
45696,15503,303.69399999999996
15504,16550,79.587
15505,17564,287.148
17564,15505,287.148
15506,15505,86.47
15506,14795,236.09099999999998
15507,46052,41.788000000000004
15508,17701,78.96600000000001
17701,15508,78.96600000000001
15508,51316,56.174
51316,15508,56.174
15509,15510,81.84700000000001
15510,15509,81.84700000000001
15509,15820,79.749
15820,15509,79.749
15509,15819,213.419
15819,15509,213.419
15510,17236,192.88
17236,15510,192.88
15510,17235,213.40200000000002
17235,15510,213.40200000000002
15510,15511,82.07799999999999
15511,15510,82.07799999999999
15511,15512,79.41
15512,15511,79.41
15511,16299,213.359
16299,15511,213.359
15511,16300,253.70599999999996
16300,15511,253.70599999999996
15512,17572,212.939
17572,15512,212.939
15513,16824,212.98299999999998
16824,15513,212.98299999999998
15513,15514,79.119
15514,15513,79.119
15514,15515,78.932
15515,15514,78.932
15514,17313,213.041
17313,15514,213.041
15514,17314,254.735
15515,15516,79.14
15516,15515,79.14
15515,16638,212.83499999999998
16638,15515,212.83499999999998
15515,51903,180.18099999999998
15516,17573,212.942
15517,15518,79.553
15518,15517,79.553
15517,15678,259.219
15678,15517,259.219
15517,52861,65.58
52861,15517,65.58
15518,17187,259.377
17187,15518,259.377
15518,48580,212.647
48580,15518,212.647
15519,43690,42.06
43690,15519,42.06
15520,50877,139.129
50877,15520,139.129
15520,15521,77.64699999999999
15521,15520,77.64699999999999
15521,15215,237.704
15522,16653,238.441
16653,15522,238.441
15523,16654,236.66699999999997
16654,15523,236.66699999999997
15524,16655,236.765
16655,15524,236.765
15524,15525,89.69900000000001
15525,15524,89.69900000000001
15525,16656,236.25
16656,15525,236.25
15526,48373,263.07399999999996
15526,16657,236.50400000000002
16657,15526,236.50400000000002
15526,15796,83.421
15796,15526,83.421
15527,17667,152.45999999999998
17667,15527,152.45999999999998
15527,48374,264.645
15527,15528,258.819
15528,15527,258.819
15528,16659,237.808
16659,15528,237.808
15529,15530,86.594
15530,15529,86.594
15529,46092,51.165
15529,54426,29.503999999999998
54426,15529,29.503999999999998
15530,18116,63.945
15530,15531,44.504999999999995
15531,15530,44.504999999999995
15531,15532,78.589
15532,15531,78.589
15531,16438,239.54999999999998
16438,15531,239.54999999999998
15532,15533,139.593
15533,15532,139.593
15533,15534,83.949
15534,15533,83.949
15534,16210,237.298
16210,15534,237.298
15534,16620,244.056
16620,15534,244.056
15535,16621,244.141
16621,15535,244.141
15535,15536,87.13600000000001
15536,15535,87.13600000000001
15536,18020,522.4649999999999
15537,16623,244.14499999999998
16623,15537,244.14499999999998
15537,16213,238.08
16213,15537,238.08
15538,16624,243.964
16624,15538,243.964
15539,15540,130.704
15540,15539,130.704
15539,16609,81.644
16609,15539,81.644
15539,44850,199.428
44850,15539,199.428
15540,15847,82.754
15847,15540,82.754
15541,13306,210.04399999999998
15542,15543,86.064
15543,15542,86.064
15542,45304,35.187
45304,15542,35.187
15542,45294,239.08399999999997
45294,15542,239.08399999999997
15543,45280,32.983
45280,15543,32.983
15543,45295,158.46799999999996
45295,15543,158.46799999999996
15544,45295,10.697
45295,15544,10.697
15544,12747,118.826
15545,45282,10.066
45282,15545,10.066
15545,54447,124.14
15546,45282,233.31299999999996
45282,15546,233.31299999999996
15546,15548,114.854
15548,15546,114.854
15546,43372,26.417
43372,15546,26.417
15547,45292,9.973
45292,15547,9.973
15547,15545,112.509
15547,48478,224.52599999999998
48478,15547,224.52599999999998
15548,54821,34.944
54821,15548,34.944
15549,47331,17.828
47331,15549,17.828
15549,47335,20.606
47335,15549,20.606
15549,54700,87.709
15550,47315,9.62
15550,47336,343.212
15551,15552,47.818999999999996
15552,15551,47.818999999999996
15552,15553,50.635999999999996
15553,15552,50.635999999999996
15553,13469,85.271
15553,15554,151.982
15554,15553,151.982
15554,17938,74.001
17938,15554,74.001
15554,15555,148.04899999999998
15555,15554,148.04899999999998
15555,18050,76.726
15555,49830,68.43299999999999
49830,15555,68.43299999999999
15556,43304,60.431
43304,15556,60.431
15556,16859,100.177
16859,15556,100.177
15556,52588,97.71499999999999
52588,15556,97.71499999999999
15557,15558,35.85
15557,16859,73.939
16859,15557,73.939
15557,52588,51.471
52588,15557,51.471
15558,13778,179.908
15558,49362,138.55
49362,15558,138.55
15558,52588,48.944
15559,17835,91.553
15559,15560,69.31
15560,15561,67.368
15561,18043,91.23400000000001
15561,15562,97.96600000000001
15562,17126,91.003
17126,15562,91.003
15562,15563,99.926
15563,14546,121.394
15563,14391,190.716
15565,15566,113.584
15565,18017,90.544
18017,15565,90.544
15565,17703,77.33
17703,15565,77.33
15566,15567,126.755
15566,17259,89.132
15567,15572,77.737
15567,14785,138.238
15568,17878,147.445
15569,17169,90.634
17169,15569,90.634
15569,54539,157.097
54539,15569,157.097
15570,15569,80.80399999999999
15570,17254,98.14
15571,48876,140.642
15571,13128,146.815
15572,17258,126.105
15572,15571,72.973
15573,15567,87.991
15573,17259,124.119
15574,15573,69.362
15574,47404,155.355
15575,13091,76.145
15575,14791,176.83300000000003
15576,15575,61.307
15576,15577,77.632
15577,16738,262.11899999999997
16738,15577,262.11899999999997
15578,49401,82.151
49401,15578,82.151
15578,54910,42.552
54910,15578,42.552
15579,15987,85.988
15987,15579,85.988
15579,15578,240.52599999999998
15580,15941,85.72800000000001
15941,15580,85.72800000000001
15580,15579,159.47500000000002
15581,16479,85.59199999999998
16479,15581,85.59199999999998
15581,15580,231.93800000000002
15582,15583,51.363
15583,15582,51.363
15583,17482,210.613
17482,15583,210.613
15583,15584,89.729
15584,15583,89.729
15583,17999,118.072
17999,15583,118.072
15584,16780,286.06399999999996
15585,15860,294.19500000000005
15585,15586,78.953
15586,15585,78.953
15586,15587,79.323
15587,15586,79.323
15587,16782,286.56
15587,15588,79.10000000000001
15588,15587,79.10000000000001
15588,16522,253.43200000000002
15589,15590,78.672
15590,15589,78.672
15589,16768,209.803
15590,15591,79.532
15591,15590,79.532
15590,16524,253.328
15591,15592,82.081
15592,15591,82.081
15591,16784,178.943
15592,16033,250.565
16033,15592,250.565
15592,16032,166.751
16032,15592,166.751
15593,16670,123.04800000000002
15594,16977,55.535
16977,15594,55.535
15594,15914,81.685
15914,15594,81.685
15595,16708,205.70200000000003
15595,15387,81.135
15596,15595,85.218
15596,17351,201.295
17351,15596,201.295
15596,16243,201.216
16243,15596,201.216
15597,15598,78.906
15598,15597,78.906
15597,16242,201.218
15598,15599,78.999
15599,15598,78.999
15598,16634,201.35399999999998
15599,15600,78.575
15600,15599,78.575
15599,16240,202.303
15600,17799,202.519
15601,13146,107.608
15601,16235,163.84
15602,15603,73.821
15602,16236,163.366
16236,15602,163.366
15602,16747,178.223
16747,15602,178.223
15603,17460,187.302
17460,15603,187.302
15603,15604,98.311
15603,16237,163.843
16237,15603,163.843
15604,16238,163.091
15605,13977,85.441
15605,15613,254.822
15606,13580,78.945
15606,17101,125.13999999999999
17101,15606,125.13999999999999
15607,18065,252.46800000000002
15608,15609,8.892
15609,15608,8.892
15609,13909,145.97
15610,45237,174.94899999999998
45237,15610,174.94899999999998
15610,12946,45.937
15612,15605,124.972
15612,13579,79.707
15613,47228,55.867
47228,15613,55.867
15613,15614,136.765
15615,15616,57.949000000000005
15616,15615,57.949000000000005
15616,13585,79.752
15616,14479,139.917
15618,17650,78.75999999999999
17650,15618,78.75999999999999
15619,15642,77.327
15642,15619,77.327
15619,15620,87.475
15620,15619,87.475
15621,17636,86.994
17636,15621,86.994
15622,15629,109.343
15629,15622,109.343
15622,45921,16.966
45921,15622,16.966
15622,15818,115.946
15818,15622,115.946
15623,15624,84.464
15624,15623,84.464
15623,16576,55.724999999999994
16576,15623,55.724999999999994
15623,17380,77.82199999999999
17380,15623,77.82199999999999
15624,17558,146.946
17558,15624,146.946
15624,45711,153.615
45711,15624,153.615
15625,15626,75.96
15626,15625,75.96
15625,17559,177.463
17559,15625,177.463
15625,45710,165.424
45710,15625,165.424
15626,18090,189.072
18090,15626,189.072
15627,15628,103.59200000000001
15628,15627,103.59200000000001
15627,16010,189.89
16010,15627,189.89
15628,15629,100.991
15629,15628,100.991
15628,17813,40.543
17813,15628,40.543
15629,45987,69.48
45987,15629,69.48
15630,15631,100.212
15630,13923,182.308
15631,15632,94.237
15632,15631,94.237
15631,16837,66.428
15632,15633,94.251
15633,15632,94.251
15632,17795,188.595
15633,16362,165.083
15633,15634,98.174
15634,15633,98.174
15634,16839,205.66099999999997
16839,15634,205.66099999999997
15634,17347,199.914
17347,15634,199.914
15635,43744,9.842
43744,15635,9.842
15635,16118,70.776
15635,15634,76.114
15636,43749,17.848
43749,15636,17.848
15636,15637,159.79999999999998
15637,15636,159.79999999999998
15636,16070,191.368
15637,16371,85.00099999999999
16371,15637,85.00099999999999
15637,15638,55.699
15638,15637,55.699
15638,16319,49.712999999999994
15638,15639,37.400999999999996
15639,15638,37.400999999999996
15639,16319,35.010000000000005
16319,15639,35.010000000000005
15639,16320,86.375
16320,15639,86.375
15639,51317,83.43400000000001
51317,15639,83.43400000000001
15640,16185,81.886
16185,15640,81.886
15640,16402,53.398
16402,15640,53.398
15641,15142,139.64999999999998
15641,49704,83.207
49704,15641,83.207
15643,15644,79.0
15644,15643,79.0
15643,16545,161.157
16545,15643,161.157
15645,15646,147.445
15645,45663,163.55599999999998
15646,15647,23.395
15647,15646,23.395
15647,45699,46.187
45699,15647,46.187
15648,15649,82.138
15649,15648,82.138
15648,17651,155.392
17651,15648,155.392
15649,17652,142.429
17652,15649,142.429
15649,15650,106.669
15650,15649,106.669
15650,15651,71.527
15651,15650,71.527
15650,45774,115.662
45774,15650,115.662
15650,15863,133.454
15863,15650,133.454
15651,15652,33.027
15652,15651,33.027
15651,44907,93.30000000000001
15652,15653,87.049
15653,15652,87.049
15652,17075,126.743
15653,47442,34.260999999999996
47442,15653,34.260999999999996
15654,15761,766.949
15761,15654,766.949
15654,47442,220.35399999999998
47442,15654,220.35399999999998
15654,17654,96.134
17654,15654,96.134
15655,15059,121.435
15655,17210,60.176
15656,17417,163.512
15656,47098,46.457
47098,15656,46.457
15657,44783,68.035
15657,47101,88.228
47101,15657,88.228
15658,47099,39.31
47099,15658,39.31
15658,44784,29.443
44784,15658,29.443
15658,15855,270.38599999999997
15855,15658,270.38599999999997
15658,16606,97.16099999999999
16606,15658,97.16099999999999
15659,14563,188.939
15659,13626,80.12100000000001
15660,15659,79.423
15660,16270,203.039
15661,15660,94.161
15661,50995,126.26199999999999
15662,13648,68.784
15662,13647,80.24600000000001
15663,15664,336.853
15664,15663,336.853
15663,49409,154.898
49409,15663,154.898
15664,17942,42.445
17942,15664,42.445
15664,15665,78.46000000000001
15665,15664,78.46000000000001
15666,41509,234.273
41509,15666,234.273
15667,41352,464.11099999999993
15667,41356,921.569
15668,15667,1474.89
15669,13019,804.475
15670,41469,193.571
15672,15673,248.98199999999997
15673,15672,248.98199999999997
15672,16649,75.96499999999999
16649,15672,75.96499999999999
15673,16649,173.055
16649,15673,173.055
15674,17285,78.231
17285,15674,78.231
15674,45260,275.587
45260,15674,275.587
15674,15675,172.079
15675,15674,172.079
15675,41651,77.443
41651,15675,77.443
15675,41644,146.715
41644,15675,146.715
15676,16389,181.73
16389,15676,181.73
15676,45636,248.564
45636,15676,248.564
15677,14104,50.547
15678,17187,79.324
17187,15678,79.324
15678,18041,78.764
18041,15678,78.764
15678,51074,254.965
51074,15678,254.965
15679,52887,57.818
52887,15679,57.818
15679,13813,227.796
15679,16379,82.57900000000001
16379,15679,82.57900000000001
15680,15679,134.376
15680,43909,68.35
15681,16025,237.23399999999998
16025,15681,237.23399999999998
15681,17186,80.905
15682,15753,79.358
15683,45289,37.891
45289,15683,37.891
15683,45285,187.145
45285,15683,187.145
15684,46628,49.584
15685,14436,72.367
15686,46590,97.041
15686,15685,81.603
15687,46604,11.738
46604,15687,11.738
15687,46602,48.369
46602,15687,48.369
15687,46597,9.836
15688,46601,82.755
15688,46591,136.54399999999998
15689,13886,85.386
15689,15688,115.96700000000001
15690,15689,207.077
15690,46579,75.196
15691,46569,73.695
46569,15691,73.695
15691,15690,167.412
15692,46574,75.759
15692,15691,153.871
15693,46563,77.96700000000001
15693,15461,256.902
15694,13879,112.02499999999999
15694,14794,63.604
15695,15694,103.942
15696,46558,86.828
46558,15696,86.828
15696,15695,124.887
15697,46565,88.788
46565,15697,88.788
15697,15696,146.68200000000002
15698,46545,176.48600000000002
15698,46544,98.255
15698,15697,98.02799999999999
15699,46530,97.402
46530,15699,97.402
15699,15698,225.427
15700,46523,85.005
46523,15700,85.005
15700,49371,6.768
49371,15700,6.768
15701,15702,85.763
15702,15701,85.763
15701,47380,286.134
47380,15701,286.134
15701,16125,243.04999999999995
16125,15701,243.04999999999995
15702,15703,78.897
15703,15702,78.897
15702,47381,267.105
47381,15702,267.105
15702,16126,239.902
16126,15702,239.902
15703,15704,79.04299999999999
15704,15703,79.04299999999999
15703,17481,153.39499999999998
17481,15703,153.39499999999998
15704,15705,79.145
15705,15704,79.145
15704,16779,299.454
15705,16128,247.93400000000003
15706,15707,79.515
15707,15706,79.515
15706,15859,248.73
15707,15708,78.879
15708,15707,78.879
15707,16781,281.665
15708,15709,79.24700000000001
15709,15708,79.24700000000001
15708,16130,248.62
15709,16686,305.557
15710,15711,78.679
15711,15710,78.679
15710,41309,77.102
41309,15710,77.102
15711,17227,60.93899999999999
17227,15711,60.93899999999999
15711,15712,79.601
15712,15711,79.601
15711,17228,240.514
15712,15713,82.101
15713,15712,82.101
15713,16031,240.456
16031,15713,240.456
15713,43391,213.869
15714,15715,79.124
15715,15714,79.124
15714,17404,240.566
15715,15716,78.77199999999999
15716,15715,78.77199999999999
15716,17749,240.74400000000003
15716,17748,53.791
17748,15716,53.791
15717,17830,240.23000000000002
15717,15718,89.195
15718,15717,89.195
15718,17484,245.819
17484,15718,245.819
15718,16133,252.65099999999998
16133,15718,252.65099999999998
15718,13282,89.833
15719,15919,81.19
15919,15719,81.19
15719,16382,81.036
16382,15719,81.036
15719,15720,261.372
15720,16473,34.49
16473,15720,34.49
15720,16383,81.25399999999999
16383,15720,81.25399999999999
15720,15721,57.406
15721,12722,139.595
15722,15723,54.730000000000004
15723,15722,54.730000000000004
15723,15724,106.696
15724,15723,106.696
15723,15918,80.006
15918,15723,80.006
15723,16381,81.206
16381,15723,81.206
15725,55178,131.91199999999998
15726,15725,122.257
15726,15917,78.983
15917,15726,78.983
15726,16762,75.508
16762,15726,75.508
15727,17908,80.951
15728,16926,77.093
16926,15728,77.093
15728,15729,206.334
15729,15728,206.334
15729,16959,76.08500000000001
16959,15729,76.08500000000001
15729,17886,97.819
17886,15729,97.819
15729,15730,218.349
15730,15729,218.349
15730,16441,99.538
16441,15730,99.538
15730,16442,76.05
16442,15730,76.05
15730,15731,158.64499999999998
15731,15730,158.64499999999998
15732,15733,229.371
15733,15732,229.371
15732,17550,83.814
17550,15732,83.814
15732,16961,81.754
16961,15732,81.754
15733,45225,78.36099999999999
45225,15733,78.36099999999999
15733,16353,74.084
16353,15733,74.084
15733,16352,78.65599999999999
16352,15733,78.65599999999999
15734,17628,71.322
17628,15734,71.322
15734,50467,43.54
15734,17629,33.006
17629,15734,33.006
15735,17887,121.243
17887,15735,121.243
15735,17629,32.021
17629,15735,32.021
15735,15734,45.734
15735,17020,84.999
17020,15735,84.999
15736,17263,45.95
17263,15736,45.95
15736,48489,77.588
48489,15736,77.588
15737,13875,105.48599999999999
15737,13876,197.66100000000003
15738,15841,73.96600000000001
15738,13875,285.248
15739,17936,74.628
17936,15739,74.628
15739,17935,77.977
17935,15739,77.977
15739,15738,159.577
15740,15739,146.37
15740,17451,44.569
15741,48579,16.32
48579,15741,16.32
15741,17452,62.208
17452,15741,62.208
15742,16855,172.073
15743,16583,145.21699999999998
16583,15743,145.21699999999998
15745,48316,210.129
15745,53208,117.041
15745,15746,85.77799999999999
15746,15745,85.77799999999999
15746,43694,51.276
43694,15746,51.276
15746,13454,198.229
15746,43943,90.601
43943,15746,90.601
15747,17235,179.84199999999998
17235,15747,179.84199999999998
15748,15747,81.002
15748,16299,179.597
16299,15748,179.597
15749,15748,79.01100000000001
15749,17572,180.108
17572,15749,180.108
15750,13853,79.30199999999999
15750,16824,179.854
16824,15750,179.854
15751,15750,78.788
15751,17313,179.625
17313,15751,179.625
15752,15751,79.364
15752,16638,180.102
16638,15752,180.102
15753,15752,78.888
15754,15682,78.699
15756,16404,76.383
16404,15756,76.383
15757,15756,213.545
15757,17325,76.334
15757,15758,75.21300000000001
15758,15757,75.21300000000001
15758,15759,77.086
15759,15758,77.086
15759,43360,33.987
43360,15759,33.987
15759,14410,186.363
15760,18081,79.54899999999999
18081,15760,79.54899999999999
15760,16965,131.475
15761,15762,90.829
15762,15761,90.829
15761,18101,355.899
18101,15761,355.899
15762,47452,409.67100000000005
47452,15762,409.67100000000005
15762,47451,71.217
47451,15762,71.217
15763,13023,15.339
15764,17724,114.393
17724,15764,114.393
15764,15765,105.78199999999998
15765,15764,105.78199999999998
15764,18008,116.52099999999999
18008,15764,116.52099999999999
15764,52718,14.212
52718,15764,14.212
15765,18008,66.55799999999999
18008,15765,66.55799999999999
15765,16467,90.01099999999998
16467,15765,90.01099999999998
15766,16475,127.809
16475,15766,127.809
15766,16600,54.428
16600,15766,54.428
15767,15766,158.555
15767,13394,50.613
15768,13395,74.509
15768,16477,122.691
15769,52490,31.646
15769,15772,25.717
15770,13535,76.449
15771,13537,76.179
15772,15773,95.454
15773,15772,95.454
15772,52490,18.518
52490,15772,18.518
15772,17144,141.557
15773,15774,78.72900000000001
15774,15773,78.72900000000001
15773,15943,75.926
15774,15770,23.856
15775,15776,81.819
15776,15775,81.819
15775,17176,138.85
17176,15775,138.85
15777,17106,76.441
17106,15777,76.441
15777,15778,144.856
15777,17734,78.208
17734,15777,78.208
15778,16348,81.851
15779,16769,139.719
16769,15779,139.719
15779,45326,127.16400000000002
45326,15779,127.16400000000002
15780,14531,106.67500000000001
15781,13508,141.15500000000003
15781,16732,104.33299999999998
16732,15781,104.33299999999998
15782,14535,109.34100000000001
15782,15781,107.865
15783,14536,108.82400000000001
15783,14445,77.812
15784,16178,105.179
16178,15784,105.179
15784,15783,98.65199999999999
15785,16733,104.704
15785,15784,105.341
15786,15785,200.79299999999998
15786,16734,67.045
16734,15786,67.045
15787,17537,40.686
17537,15787,40.686
15787,50461,25.7
50461,15787,25.7
15787,15788,238.27299999999997
15788,14294,83.965
15788,17025,103.799
15789,16327,104.63300000000001
15790,55341,34.454
55341,15790,34.454
15790,50875,14.071
50875,15790,14.071
15790,16564,284.337
16564,15790,284.337
15791,15792,264.219
15791,18045,86.023
15792,17510,82.876
17510,15792,82.876
15792,17511,85.312
17511,15792,85.312
15792,15793,259.20799999999997
15793,13211,263.945
15793,16158,46.841
15794,17649,85.106
17649,15794,85.106
15794,17965,85.447
17965,15794,85.447
15794,15795,258.49199999999996
15795,52448,93.275
52448,15795,93.275
15795,17225,85.274
17225,15795,85.274
15796,17577,73.166
17577,15796,73.166
15797,48493,61.515
15797,16360,55.739
16360,15797,55.739
15798,50968,11.338
50968,15798,11.338
15798,48493,252.66199999999998
48493,15798,252.66199999999998
15798,16966,69.622
16966,15798,69.622
15799,45696,191.72299999999998
45696,15799,191.72299999999998
15799,44875,134.851
44875,15799,134.851
15800,15801,100.978
15801,15800,100.978
15800,17238,149.588
17238,15800,149.588
15800,17348,138.171
17348,15800,138.171
15801,16364,100.714
15801,15802,91.256
15802,15801,91.256
15802,17796,233.13
15802,15803,89.513
15803,15802,89.513
15803,51311,46.069
51311,15803,46.069
15803,14396,164.721
15804,51307,15.788
15804,14395,67.643
15805,16798,102.335
16798,15805,102.335
15805,15806,192.173
15806,15805,192.173
15805,16797,101.637
16797,15805,101.637
15806,48182,37.909
15806,15807,238.29899999999998
15807,15806,238.29899999999998
15807,16699,85.404
16699,15807,85.404
15807,16698,32.119
16698,15807,32.119
15807,15808,87.705
15808,15807,87.705
15808,15809,55.691
15809,15808,55.691
15808,16698,95.182
15809,48121,114.757
48121,15809,114.757
15810,51070,33.233
51070,15810,33.233
15810,15909,23.930999999999997
15909,15810,23.930999999999997
15810,17975,39.992000000000004
17975,15810,39.992000000000004
15810,48121,19.357
48121,15810,19.357
15811,52117,31.371
52117,15811,31.371
15811,52118,31.701999999999998
15812,16708,93.93
15812,51042,56.68600000000001
51042,15812,56.68600000000001
15812,51043,71.49199999999999
15813,13941,198.61900000000003
15814,16056,117.896
15814,15813,78.03299999999999
15815,16338,80.204
15815,15814,112.4
15815,48272,115.281
15816,48273,31.599
15817,15818,98.101
15818,15817,98.101
15818,16971,290.245
16971,15818,290.245
15819,17235,81.767
17235,15819,81.767
15820,15821,89.013
15821,15820,89.013
15820,16840,65.644
16840,15820,65.644
15821,16840,63.118
16840,15821,63.118
15821,15822,179.535
15822,15821,179.535
15821,17803,85.23
17803,15821,85.23
15822,16321,94.878
16321,15822,94.878
15822,15823,100.247
15823,15822,100.247
15822,16322,82.186
16322,15822,82.186
15823,16373,85.555
16373,15823,85.555
15823,16372,107.297
16372,15823,107.297
15824,43937,255.897
43937,15824,255.897
15824,17782,216.81499999999997
17782,15824,216.81499999999997
15825,17870,229.228
17870,15825,229.228
15825,15824,81.896
15826,16066,228.85100000000003
16066,15826,228.85100000000003
15826,15825,84.15899999999999
15826,17183,241.569
17183,15826,241.569
15827,14136,83.934
15827,17871,289.054
17871,15827,289.054
15828,46488,34.077999999999996
46488,15828,34.077999999999996
15828,49220,104.601
15829,15880,80.59
15880,15829,80.59
15829,15830,23.644
15830,15829,23.644
15830,14123,72.246
15831,43359,87.25
43359,15831,87.25
15831,16324,153.09300000000002
16324,15831,153.09300000000002
15832,16325,264.92299999999994
16325,15832,264.92299999999994
15833,15834,136.17899999999997
15834,15833,136.17899999999997
15834,16546,113.219
16546,15834,113.219
15835,48214,21.829
48214,15835,21.829
15836,15835,321.5809999999999
15837,15236,145.918
15837,17448,112.718
15838,55174,41.834
55174,15838,41.834
15838,52631,125.404
15839,16581,158.10299999999998
15839,15840,85.132
15840,17935,158.353
15840,15738,78.474
15840,48578,126.206
48578,15840,126.206
15841,17936,160.955
15841,15842,76.71600000000001
15842,48321,75.828
15843,15844,76.848
15843,17937,157.09199999999998
15844,15845,76.11
15844,17644,123.116
15845,18073,80.977
15845,15553,74.741
15847,16609,123.269
16609,15847,123.269
15848,15849,84.476
15849,15848,84.476
15848,16610,143.04899999999998
16610,15848,143.04899999999998
15849,16611,143.055
16611,15849,143.055
15850,15851,23.747
15851,15850,23.747
15850,16612,145.861
16612,15850,145.861
15851,15852,83.087
15852,15851,83.087
15852,16613,134.645
16613,15852,134.645
15853,16614,133.895
16614,15853,133.895
15853,15854,80.73199999999999
15854,15853,80.73199999999999
15854,16107,136.454
15855,15856,109.28
15856,15855,109.28
15855,16864,180.696
16864,15855,180.696
15856,17898,181.284
17898,15856,181.284
15857,12802,245.22299999999998
15857,41315,311.59700000000004
41315,15857,311.59700000000004
15858,41553,233.223
15858,15857,204.476
15859,12937,79.483
15860,15706,283.22700000000003
15860,16781,79.00699999999999
16781,15860,79.00699999999999
15861,16233,80.54499999999999
15861,15585,250.524
15862,45698,117.295
45698,15862,117.295
15862,16668,82.967
16668,15862,82.967
15862,16667,107.722
16667,15862,107.722
15863,52856,192.182
52856,15863,192.182
15863,16715,81.274
16715,15863,81.274
15863,17652,108.652
17652,15863,108.652
15864,15484,82.026
15865,15866,24.407
15865,48361,151.249
48361,15865,151.249
15866,49675,102.00099999999999
49675,15866,102.00099999999999
15867,54422,29.085
54422,15867,29.085
15867,49671,44.558
15867,49676,21.256
49676,15867,21.256
15867,54421,37.788
54421,15867,37.788
15868,49344,117.89999999999999
49344,15868,117.89999999999999
15869,15661,78.37
15870,16270,75.54
16270,15870,75.54
15870,15869,147.536
15871,41614,86.294
41614,15871,86.294
15871,17603,79.71
17603,15871,79.71
15872,15873,86.236
15873,15872,86.236
15872,54401,70.333
54401,15872,70.333
15872,17267,24.134
17267,15872,24.134
15873,17268,31.388
17268,15873,31.388
15873,17037,42.256
17037,15873,42.256
15874,15875,128.708
15875,15874,128.708
15874,17692,166.398
15875,17691,83.54799999999999
17691,15875,83.54799999999999
15875,17692,84.938
17692,15875,84.938
15876,15877,89.68299999999999
15877,15876,89.68299999999999
15877,17442,206.115
17442,15877,206.115
15877,15878,85.886
15878,15877,85.886
15878,17442,254.893
17442,15878,254.893
15882,16513,145.98
16513,15882,145.98
15884,15885,57.507
15885,15884,57.507
15885,17082,181.147
15886,48395,11.136
48395,15886,11.136
15886,48393,71.246
48393,15886,71.246
15886,48488,18.649
48488,15886,18.649
15887,15888,41.863
15888,15887,41.863
