start,end,length
10836,10068,132.19299999999998
10069,14265,164.167
14265,10069,164.167
10069,18024,341.506
18024,10069,341.506
10072,15703,125.462
15703,10072,125.462
10072,10087,158.873
10087,10072,158.873
10073,10590,87.86699999999999
10590,10073,87.86699999999999
10074,10075,230.096
10075,10074,230.096
10074,14565,91.334
14565,10074,91.334
10076,10077,181.66699999999994
10077,10076,181.66699999999994
10077,17620,20.846
17620,10077,20.846
10077,10078,139.511
10078,10077,139.511
10078,21983,15.027
21983,10078,15.027
10078,17568,171.774
17568,10078,171.774
10079,10080,97.569
10080,10079,97.569
10079,12423,296.308
12423,10079,296.308
10080,11695,296.173
11695,10080,296.173
10080,10081,97.007
10081,10080,97.007
10080,17034,312.567
17034,10080,312.567
10081,15693,72.752
15693,10081,72.752
10081,10082,102.64699999999999
10082,10081,102.64699999999999
10082,10083,105.528
10083,10082,105.528
10082,14219,425.827
14219,10082,425.827
10083,16470,94.62499999999999
16470,10083,94.62499999999999
10084,15555,101.71799999999999
15555,10084,101.71799999999999
10084,15554,150.602
15554,10084,150.602
10085,11901,146.237
11901,10085,146.237
10085,10086,145.403
10086,10085,145.403
10085,11902,100.821
11902,10085,100.821
10087,10088,84.675
10088,10087,84.675
10087,11722,58.86
11722,10087,58.86
10089,10953,47.387
10953,10089,47.387
10089,20499,79.326
20499,10089,79.326
10091,10092,167.124
10092,10091,167.124
10093,10094,447.603
10094,10093,447.603
10093,12879,110.41000000000001
12879,10093,110.41000000000001
10093,12878,216.224
12878,10093,216.224
10094,11755,60.676
11755,10094,60.676
10094,17698,208.11899999999997
17698,10094,208.11899999999997
10095,17383,140.997
17383,10095,140.997
10096,11701,154.101
11701,10096,154.101
10096,12233,212.346
12233,10096,212.346
10097,10098,186.18
10098,10097,186.18
10097,10519,261.379
10519,10097,261.379
10098,10519,90.306
10519,10098,90.306
10098,10099,133.116
10099,10098,133.116
10098,10520,103.419
10520,10098,103.419
10100,17733,61.336
17733,10100,61.336
10101,10102,23.23
10102,10101,23.23
10101,10105,174.22699999999998
10105,10101,174.22699999999998
10101,11612,123.97399999999999
11612,10101,123.97399999999999
10102,14047,159.784
14047,10102,159.784
10103,11613,126.177
11613,10103,126.177
10103,10104,169.14499999999998
10104,10103,169.14499999999998
10104,11613,78.977
11613,10104,78.977
10104,10105,134.808
10105,10104,134.808
10105,11612,79.69999999999999
11612,10105,79.69999999999999
10106,10107,50.976
10107,10106,50.976
10107,10108,48.596
10108,10107,48.596
10107,11830,44.643
11830,10107,44.643
10109,10110,72.24199999999999
10110,10109,72.24199999999999
10109,10434,187.30500000000004
10434,10109,187.30500000000004
10110,10111,225.61999999999998
10111,10110,225.61999999999998
10112,21499,733.314
10113,23330,13.821
23330,10113,13.821
10114,15972,115.63799999999999
15972,10114,115.63799999999999
10114,18913,103.44
18913,10114,103.44
10116,10399,267.745
10399,10116,267.745
10116,10398,347.867
10398,10116,347.867
10116,10117,326.585
10117,10116,326.585
10117,18553,143.684
18553,10117,143.684
10117,10118,183.227
10118,10117,183.227
10118,10119,100.403
10119,10118,100.403
10118,14207,155.465
14207,10118,155.465
10119,10120,119.31
10120,10119,119.31
10119,14208,350.783
14208,10119,350.783
10120,13617,218.113
13617,10120,218.113
10122,10123,86.942
10123,10122,86.942
10123,10124,151.012
10124,10123,151.012
10123,15335,200.359
15335,10123,200.359
10124,15336,172.41899999999998
15336,10124,172.41899999999998
10124,14795,152.94
14795,10124,152.94
10125,10126,13.274
10126,10125,13.274
10126,13222,69.782
13222,10126,69.782
10127,10128,64.94
10128,10127,64.94
10128,12418,133.533
12418,10128,133.533
10128,15210,86.474
15210,10128,86.474
10130,19370,130.209
19370,10130,130.209
10131,10132,111.459
10132,10131,111.459
10132,13222,57.285
13222,10132,57.285
10133,10134,63.98
10134,10133,63.98
10134,14631,62.748
14631,10134,62.748
10135,10136,301.598
10136,10135,301.598
10135,17933,217.55599999999998
17933,10135,217.55599999999998
10136,18364,56.104
18364,10136,56.104
10137,15852,117.412
15852,10137,117.412
10138,10139,53.346000000000004
10139,10138,53.346000000000004
10139,11440,265.705
11440,10139,265.705
10140,22221,91.279
22221,10140,91.279
10140,23633,446.69699999999995
23633,10140,446.69699999999995
10140,22849,102.154
22849,10140,102.154
10141,23636,93.43
10141,23633,13.678
23633,10141,13.678
10142,21497,74.265
10142,21496,60.002
10143,12062,163.718
12062,10143,163.718
10144,10145,115.76599999999998
10145,10144,115.76599999999998
10144,15757,180.31
15757,10144,180.31
10145,15757,200.095
15757,10145,200.095
10146,10147,135.246
10147,10146,135.246
10146,15652,89.262
15652,10146,89.262
10146,12402,115.94
12402,10146,115.94
10148,15313,88.16
15313,10148,88.16
10148,15312,89.625
15312,10148,89.625
10148,10149,155.005
10149,10148,155.005
10150,10151,337.479
10151,10150,337.479
10150,13490,40.552
13490,10150,40.552
10150,13637,121.93
13637,10150,121.93
10151,10152,170.447
10152,10151,170.447
10151,15117,123.973
15117,10151,123.973
10151,13467,117.848
13467,10151,117.848
10152,10153,163.613
10153,10152,163.613
10152,10602,61.772
10602,10152,61.772
10153,15740,87.294
15740,10153,87.294
10155,13802,23.288
13802,10155,23.288
10156,23027,11.584
23027,10156,11.584
10156,10203,104.983
10156,10157,182.858
10157,10156,182.858
10157,13749,106.91
13749,10157,106.91
10158,16170,107.505
16170,10158,107.505
10159,15079,116.347
15079,10159,116.347
10159,10160,173.37099999999998
10160,10159,173.37099999999998
10159,14238,372.75299999999993
14238,10159,372.75299999999993
10160,15708,251.043
15708,10160,251.043
10161,17936,60.481
17936,10161,60.481
10162,20228,18.075
20228,10162,18.075
10162,20230,207.22999999999996
10163,10162,146.799
10163,10164,158.142
10164,10163,158.142
10164,10165,135.752
10165,10164,135.752
10165,15238,428.794
15238,10165,428.794
10165,14160,310.191
14160,10165,310.191
10165,10166,316.11
10166,10165,316.11
10166,21700,16.126
21700,10166,16.126
10166,11313,300.752
10167,15387,98.67399999999999
15387,10167,98.67399999999999
10167,21700,125.68599999999999
21700,10167,125.68599999999999
10167,10168,226.55200000000002
10168,10167,226.55200000000002
10169,20369,46.807
20369,10169,46.807
10169,11527,61.79
11527,10169,61.79
10169,10170,209.19299999999998
10170,21486,12.897
21486,10170,12.897
10170,8660,145.214
10171,11062,127.70499999999998
11062,10171,127.70499999999998
10172,16655,122.386
16655,10172,122.386
10173,12316,117.689
12316,10173,117.689
10174,10175,29.062
10175,10174,29.062
10176,11721,102.567
11721,10176,102.567
10176,17950,138.752
17950,10176,138.752
10177,10178,94.65100000000001
10178,10177,94.65100000000001
10177,15884,200.341
15884,10177,200.341
10177,12598,374.9899999999999
12598,10177,374.9899999999999
10181,16128,83.089
16128,10181,83.089
10181,16129,160.38699999999997
16129,10181,160.38699999999997
10182,10183,94.152
10183,10182,94.152
10182,13536,98.00999999999999
13536,10182,98.00999999999999
10182,16187,12.263
16187,10182,12.263
10184,10185,57.262
10185,10184,57.262
10187,10188,100.452
10188,10187,100.452
10188,16127,323.369
16127,10188,323.369
10189,15881,197.022
15881,10189,197.022
10190,14427,116.50099999999999
14427,10190,116.50099999999999
10191,18776,129.39600000000002
18776,10191,129.39600000000002
10192,367,342.68800000000005
10192,297,331.65200000000004
10193,19390,203.767
10194,10195,26.806
10195,10194,26.806
10194,16249,104.332
16249,10194,104.332
10196,10337,188.752
10337,10196,188.752
10196,10336,151.066
10336,10196,151.066
10197,10198,44.843
10198,10197,44.843
10198,14794,27.054
14794,10198,27.054
10199,21919,330.315
21919,10199,330.315
10199,22208,354.066
22208,10199,354.066
10199,23011,730.8919999999999
23011,10199,730.8919999999999
10200,23032,11.842
10200,10201,94.502
10201,23031,11.257
23031,10201,11.257
10201,2183,174.01600000000002
10202,23029,11.931
23029,10202,11.931
10202,8325,192.123
10203,23026,12.188
23026,10203,12.188
10203,10204,125.436
10204,1983,123.357
10204,13748,131.564
13748,10204,131.564
10204,23025,11.435
23025,10204,11.435
10205,22653,72.55399999999999
22653,10205,72.55399999999999
10207,11496,108.127
11496,10207,108.127
10208,10209,114.67600000000002
10209,10208,114.67600000000002
10208,10930,149.636
10930,10208,149.636
10209,17414,39.924
17414,10209,39.924
10209,10210,199.68499999999997
10210,10209,199.68499999999997
10211,13502,136.983
13502,10211,136.983
10211,10212,308.17
10212,10211,308.17
10212,15645,137.131
15645,10212,137.131
10212,10213,290.721
10213,10212,290.721
10213,17526,137.578
17526,10213,137.578
10213,10214,215.185
10214,10213,215.185
10214,17527,139.192
17527,10214,139.192
10215,10216,101.309
10216,10215,101.309
10215,19844,61.41
19844,10215,61.41
10216,13232,130.492
13232,10216,130.492
10216,13231,141.733
13231,10216,141.733
10217,10218,32.164
10218,10217,32.164
10219,10220,110.454
10220,10219,110.454
10220,10221,190.0
10221,10220,190.0
10221,13253,92.835
13253,10221,92.835
10223,23519,694.296
23519,10223,694.296
10223,10364,149.896
10364,10223,149.896
10224,23519,11.223
23519,10224,11.223
10224,10225,343.29
10225,10224,343.29
10224,23521,78.269
10225,14554,146.539
14554,10225,146.539
10226,10227,88.089
10227,10226,88.089
10227,13622,92.579
13622,10227,92.579
10227,19287,56.375
19287,10227,56.375
10228,19283,21.594
19283,10228,21.594
10228,17738,176.696
17738,10228,176.696
10228,10229,149.624
10229,10228,149.624
10229,17806,492.6839999999999
17806,10229,492.6839999999999
10229,19996,191.778
19996,10229,191.778
10230,15177,344.278
15177,10230,344.278
10230,14986,220.416
14986,10230,220.416
10231,16481,207.274
16481,10231,207.274
10231,10232,98.90899999999999
10232,10231,98.90899999999999
10232,10233,82.343
10233,10232,82.343
10233,13826,181.204
13826,10233,181.204
10233,10234,335.735
10234,10233,335.735
10233,18659,181.574
18659,10233,181.574
10234,10235,83.80799999999999
10235,10234,83.80799999999999
10235,10236,98.488
10236,10235,98.488
10236,22307,46.953
22307,10236,46.953
10236,10237,91.353
10237,10236,91.353
10237,10238,74.229
10238,10237,74.229
10237,11568,136.11
11568,10237,136.11
10238,22309,30.849
22309,10238,30.849
10238,10239,195.873
10239,10238,195.873
10239,16382,114.075
16382,10239,114.075
10240,10241,123.483
10241,10240,123.483
10241,10242,126.156
10242,10241,126.156
10241,11566,388.93600000000004
11566,10241,388.93600000000004
10242,15525,215.179
15525,10242,215.179
10242,10243,93.584
10243,10242,93.584
10242,15526,362.157
15526,10242,362.157
10243,15588,74.618
15588,10243,74.618
10244,14874,124.185
14874,10244,124.185
10245,13539,79.091
13539,10245,79.091
10245,11285,428.474
11285,10245,428.474
10246,10247,89.751
10247,10246,89.751
10246,11286,445.883
11286,10246,445.883
10247,11287,443.202
11287,10247,443.202
10248,11517,207.401
11517,10248,207.401
10248,10249,96.113
10249,10248,96.113
10249,17326,98.47
17326,10249,98.47
10249,10784,116.243
10784,10249,116.243
10249,10250,195.63799999999998
10250,10249,195.63799999999998
10250,10785,96.177
10785,10250,96.177
10250,12819,86.827
12819,10250,86.827
10251,10786,95.599
10786,10251,95.599
10251,14695,57.665
14695,10251,57.665
10251,10252,93.99
10252,10251,93.99
10252,17434,276.897
17434,10252,276.897
10252,17435,190.416
17435,10252,190.416
10254,10255,111.751
10255,10254,111.751
10258,10259,62.977999999999994
10259,10258,62.977999999999994
10259,11059,96.41399999999999
11059,10259,96.41399999999999
10261,13317,342.15
13317,10261,342.15
10262,10263,97.393
10263,10262,97.393
10262,12640,164.583
12640,10262,164.583
10263,10264,97.579
10264,10263,97.579
10263,17919,69.327
17919,10263,69.327
10264,12641,163.206
12641,10264,163.206
10264,10265,104.161
10265,10264,104.161
10265,10266,352.087
10266,10265,352.087
10266,10267,136.818
10267,10266,136.818
10267,10686,136.85
10686,10267,136.85
10267,14711,138.268
14711,10267,138.268
10267,10268,293.664
10268,10267,293.664
10268,10269,212.859
10269,10268,212.859
10268,16889,136.465
16889,10268,136.465
10269,16997,136.863
16997,10269,136.863
10269,16996,137.047
16996,10269,137.047
10270,10271,120.222
10271,10270,120.222
10271,16405,103.34299999999999
16405,10271,103.34299999999999
10271,23926,198.49499999999998
23926,10271,198.49499999999998
10272,12603,94.566
12603,10272,94.566
10272,12602,136.836
12602,10272,136.836
10273,10274,148.15
10274,10273,148.15
10273,16036,92.06
16036,10273,92.06
10273,18287,113.71300000000001
18287,10273,113.71300000000001
10275,13948,92.528
13948,10275,92.528
10275,13947,96.7
13947,10275,96.7
10276,21196,122.81700000000001
21196,10276,122.81700000000001
10277,10278,177.048
10278,10277,177.048
10277,17753,139.44
17753,10277,139.44
10278,10279,74.878
10279,10278,74.878
10278,21864,94.321
21864,10278,94.321
10279,22119,16.111
22119,10279,16.111
10279,21865,96.733
10280,22119,89.575
22119,10280,89.575
10281,10282,186.266
10282,10281,186.266
10282,11912,105.752
11912,10282,105.752
10282,10353,130.36499999999998
10353,10282,130.36499999999998
10283,10284,234.343
10284,10283,234.343
10285,22341,154.786
22341,10285,154.786
10285,12644,208.047
12644,10285,208.047
10285,23835,314.445
10286,23835,13.504
23835,10286,13.504
10286,12645,85.757
12645,10286,85.757
10286,10285,321.66400000000004
10287,10288,138.505
10288,10287,138.505
10288,20123,35.719
20123,10288,35.719
10289,10586,322.702
10586,10289,322.702
10291,16510,350.62
16510,10291,350.62
10291,10292,147.36200000000002
10292,10291,147.36200000000002
10292,16661,39.909
16661,10292,39.909
10293,20856,80.521
20856,10293,80.521
10293,10294,700.1779999999999
10294,10293,700.1779999999999
10293,20848,85.27
20848,10293,85.27
10294,13516,408.605
13516,10294,408.605
10294,10295,472.59400000000005
10295,10294,472.59400000000005
10294,11467,442.74499999999995
11467,10294,442.74499999999995
10296,10297,242.412
10297,10296,242.412
10297,13685,63.388
13685,10297,63.388
10297,13684,73.043
13684,10297,73.043
10297,10298,561.137
10298,10297,561.137
10298,10299,287.385
10299,10298,287.385
10298,14220,429.42699999999996
14220,10298,429.42699999999996
10298,22065,545.507
22065,10298,545.507
10299,10976,57.236
10976,10299,57.236
10299,24069,493.41
24069,10299,493.41
10300,13526,97.592
13526,10300,97.592
10300,20870,616.9259999999999
20870,10300,616.9259999999999
10301,10302,274.851
10302,10301,274.851
10301,15307,243.769
15307,10301,243.769
10302,17928,47.544
17928,10302,47.544
10303,10304,109.418
10304,10303,109.418
10303,24172,81.591
24172,10303,81.591
10303,14304,128.75799999999998
14304,10303,128.75799999999998
10305,21771,4.739
21771,10305,4.739
10305,19517,750.437
19517,10305,750.437
10305,16323,135.904
16323,10305,135.904
10306,23534,9.589
23534,10306,9.589
10306,16323,323.469
16323,10306,323.469
10307,18374,88.27099999999999
18374,10307,88.27099999999999
10308,10309,285.104
10309,10308,285.104
10310,22078,125.28899999999999
22078,10310,125.28899999999999
10311,10317,76.28
10317,10311,76.28
10311,17766,94.363
17766,10311,94.363
10312,10313,87.994
10313,10312,87.994
10314,10315,178.76599999999996
10315,10314,178.76599999999996
10314,17049,78.593
17049,10314,78.593
10316,10317,47.013999999999996
10317,10316,47.013999999999996
10317,17767,185.30900000000003
17767,10317,185.30900000000003
10318,10319,270.732
10319,10318,270.732
10318,17301,60.316
17301,10318,60.316
10318,12394,88.476
12394,10318,88.476
10319,13247,85.895
13247,10319,85.895
10319,12395,111.077
12395,10319,111.077
10321,10322,224.994
10322,10321,224.994
10321,14486,106.368
14486,10321,106.368
10321,23171,184.28
23171,10321,184.28
10323,17337,88.28
17337,10323,88.28
10324,22060,13.653
22060,10324,13.653
10324,10325,112.295
10325,10324,112.295
10324,19088,116.646
10325,14279,264.599
14279,10325,264.599
10325,11529,178.279
11529,10325,178.279
10326,10327,107.816
10327,10326,107.816
10327,13206,76.888
13206,10327,76.888
10328,10329,84.377
10329,10328,84.377
10329,22913,233.766
22913,10329,233.766
10330,10331,127.654
10331,10330,127.654
10330,21900,66.427
21900,10330,66.427
10330,11809,112.824
11809,10330,112.824
10330,11970,116.258
11970,10330,116.258
10331,11117,142.865
11117,10331,142.865
10332,10333,130.146
10333,10332,130.146
10332,11810,225.56900000000002
11810,10332,225.56900000000002
10332,23419,163.159
23419,10332,163.159
10333,16263,70.66499999999999
16263,10333,70.66499999999999
10334,11262,152.062
11262,10334,152.062
10335,11811,123.364
11811,10335,123.364
10336,11812,95.928
11812,10336,95.928
10337,11813,87.985
11813,10337,87.985
10343,10344,131.018
10344,10343,131.018
10343,10346,20.46
10346,10343,20.46
10343,15691,73.31
15691,10343,73.31
10344,13940,91.517
13940,10344,91.517
10344,21601,182.833
21601,10344,182.833
10345,10346,152.484
10346,10345,152.484
10345,15690,93.228
15690,10345,93.228
10345,13941,93.406
13941,10345,93.406
10346,13939,68.042
13939,10346,68.042
10348,23091,56.899
23091,10348,56.899
10349,10350,81.866
10350,10349,81.866
10350,10351,101.71900000000001
10351,10350,101.71900000000001
10350,15122,38.516999999999996
15122,10350,38.516999999999996
10352,10353,179.55499999999998
10353,10352,179.55499999999998
10352,16828,237.952
16828,10352,237.952
10352,16829,56.074
16829,10352,56.074
10353,16828,176.50599999999997
16828,10353,176.50599999999997
10355,18546,96.28
18546,10355,96.28
10355,18545,40.092
18545,10355,40.092
10356,23892,82.771
23892,10356,82.771
10357,12536,87.128
12536,10357,87.128
10357,18588,79.849
18588,10357,79.849
10358,10359,102.926
10359,10358,102.926
10358,10910,94.851
10910,10358,94.851
10358,10909,94.177
10909,10358,94.177
10360,13285,39.849000000000004
13285,10360,39.849000000000004
10360,14781,48.16
14781,10360,48.16
10361,16869,278.174
16869,10361,278.174
10362,10363,101.974
10363,10362,101.974
10362,18578,147.848
18578,10362,147.848
10363,17927,150.169
17927,10363,150.169
10364,23160,116.969
23160,10364,116.969
10364,11069,130.79
11069,10364,130.79
10365,23161,357.64199999999994
23161,10365,357.64199999999994
10365,23160,99.303
23160,10365,99.303
10365,12616,77.87599999999999
12616,10365,77.87599999999999
10366,12521,47.392
12521,10366,47.392
10366,23161,50.155
23161,10366,50.155
10366,12522,236.14000000000001
12522,10366,236.14000000000001
10367,10368,66.44
10368,10367,66.44
10368,11134,137.596
11134,10368,137.596
10368,11667,114.897
11667,10368,114.897
10369,18064,74.515
18064,10369,74.515
10369,10370,123.584
10370,10369,123.584
10369,14454,152.15499999999997
14454,10369,152.15499999999997
10369,14453,109.53099999999999
14453,10369,109.53099999999999
10370,10371,94.667
10371,10370,94.667
10370,16899,414.52299999999997
16899,10370,414.52299999999997
10371,10372,94.04
10372,10371,94.04
10371,13861,119.928
13861,10371,119.928
10372,16899,219.77100000000002
16899,10372,219.77100000000002
10373,15881,249.524
15881,10373,249.524
10373,15880,77.51799999999999
15880,10373,77.51799999999999
10377,13140,22.043
13140,10377,22.043
10377,10378,108.73599999999999
10378,10377,108.73599999999999
10379,16843,106.625
16843,10379,106.625
10380,10381,138.07
10381,10380,138.07
10382,18098,60.112
18098,10382,60.112
10383,10384,110.485
10384,10383,110.485
10383,10812,215.83499999999998
10812,10383,215.83499999999998
10384,10385,85.546
10385,10384,85.546
10384,16656,150.87699999999998
16656,10384,150.87699999999998
10385,10386,131.427
10386,10385,131.427
10385,15798,123.059
15798,10385,123.059
10386,23093,19.635
23093,10386,19.635
10386,23831,232.30999999999997
23831,10386,232.30999999999997
10387,23093,88.51
23093,10387,88.51
10387,14936,230.426
14936,10387,230.426
10388,10389,189.623
10389,10388,189.623
10388,13194,224.995
13194,10388,224.995
10389,10390,33.652
10390,10389,33.652
10390,10391,133.875
10391,10390,133.875
10390,18264,255.55399999999995
18264,10390,255.55399999999995
10391,18277,232.94699999999997
18277,10391,232.94699999999997
10392,10393,29.93
10393,10392,29.93
10393,19672,70.163
19672,10393,70.163
10393,10538,111.79699999999998
10538,10393,111.79699999999998
10393,18700,380.53800000000007
18700,10393,380.53800000000007
10394,19742,860.198
19742,10394,860.198
10394,16605,2198.861
16605,10394,2198.861
10394,18445,885.5509999999998
18445,10394,885.5509999999998
10395,10396,22.714
10396,10395,22.714
10395,19742,106.713
19742,10395,106.713
10395,24038,334.259
10396,19741,429.2699999999999
19741,10396,429.2699999999999
10396,23135,713.635
10397,10398,718.1669999999999
10398,10397,718.1669999999999
10397,19741,31.813
19741,10397,31.813
10397,19740,26.792
19740,10397,26.792
10398,14204,127.451
14204,10398,127.451
10399,10400,278.872
10400,10399,278.872
10400,10401,234.95299999999997
10401,10400,234.95299999999997
10400,18184,275.703
18184,10400,275.703
10401,13192,125.279
13192,10401,125.279
10402,10403,369.51199999999994
10403,10402,369.51199999999994
10402,16351,81.152
16351,10402,81.152
10403,10404,374.86199999999997
10404,10403,374.86199999999997
10403,18631,153.531
18631,10403,153.531
10404,15421,258.322
15421,10404,258.322
10405,18158,70.614
18158,10405,70.614
10406,13715,42.545
13715,10406,42.545
10407,10408,46.588
10408,10407,46.588
10407,17580,99.822
17580,10407,99.822
10407,17667,101.411
17667,10407,101.411
10409,10410,18.853
10410,10409,18.853
10409,10849,35.321
10849,10409,35.321
10410,23864,196.069
23864,10410,196.069
10410,10849,30.407
10849,10410,30.407
10411,11780,151.242
11780,10411,151.242
10413,10414,69.08099999999999
10414,10413,69.08099999999999
10416,16010,20.381
16010,10416,20.381
10416,10417,468.37800000000004
10417,10416,468.37800000000004
10416,16499,119.41
16499,10416,119.41
10417,16010,52.681
16010,10417,52.681
10417,15628,122.816
15628,10417,122.816
10418,20536,14.552
20536,10418,14.552
10418,20537,32.849999999999994
20537,10418,32.849999999999994
10419,21581,39.981
21581,10419,39.981
10419,21582,49.417
21582,10419,49.417
10419,10989,237.233
10989,10419,237.233
10420,10421,28.202
10421,10420,28.202
10420,15269,482.587
15269,10420,482.587
10421,10990,239.68800000000002
10990,10421,239.68800000000002
10422,10423,30.605
10423,10422,30.605
10422,10991,237.895
10991,10422,237.895
10423,16292,163.44400000000002
16292,10423,163.44400000000002
10425,14200,95.727
14200,10425,95.727
10425,18328,87.426
18328,10425,87.426
10425,10426,127.54599999999999
10426,10425,127.54599999999999
10427,11736,89.068
11736,10427,89.068
10427,10428,44.137
10428,10427,44.137
10427,20994,243.69
20994,10427,243.69
10429,10430,93.093
10430,10429,93.093
10430,14973,182.795
14973,10430,182.795
10433,10434,226.452
10434,10433,226.452
10433,23990,169.84699999999998
23990,10433,169.84699999999998
10433,12272,145.267
12272,10433,145.267
10435,10436,161.332
10436,10435,161.332
10435,13113,70.49
13113,10435,70.49
10437,10438,662.855
10438,10437,662.855
10437,11711,188.23999999999998
11711,10437,188.23999999999998
10438,12585,226.734
12585,10438,226.734
10438,23314,103.09599999999999
23314,10438,103.09599999999999
10439,10440,47.776
10440,10439,47.776
10439,14432,99.618
14432,10439,99.618
10439,11982,132.68
11982,10439,132.68
10441,10442,31.907
10442,10441,31.907
10442,10443,15.446
10443,10442,15.446
10444,15149,214.676
15149,10444,214.676
10445,10748,124.009
10445,10446,100.971
10446,10445,100.971
10446,16324,78.075
16324,10446,78.075
10446,10447,103.151
10447,10446,103.151
10447,10448,9.844
10448,10447,9.844
10447,16353,123.57499999999999
16353,10447,123.57499999999999
10448,18242,138.182
18242,10448,138.182
10448,10449,154.153
10449,10448,154.153
10449,13734,128.202
13734,10449,128.202
10449,10450,69.116
10450,10449,69.116
10450,18165,105.076
18165,10450,105.076
10450,10451,313.05
10451,10450,313.05
10451,13560,102.00299999999999
13560,10451,102.00299999999999
10452,18400,122.734
18400,10452,122.734
10452,10453,224.015
10453,10452,224.015
10453,10454,70.794
10454,10453,70.794
10453,11077,119.835
11077,10453,119.835
10454,13265,120.66
13265,10454,120.66
10454,23814,102.1
23814,10454,102.1
10455,15050,157.468
15050,10455,157.468
10455,16589,140.431
16589,10455,140.431
10456,10457,150.37
10457,10456,150.37
10457,10458,99.45
10458,10457,99.45
10457,14342,217.15099999999998
14342,10457,217.15099999999998
10458,14342,173.295
14342,10458,173.295
10458,10459,115.156
10459,10458,115.156
10458,15358,262.721
15358,10458,262.721
10459,18041,205.022
18041,10459,205.022
10459,10460,111.646
10460,10459,111.646
10460,16986,203.969
16986,10460,203.969
10461,11594,202.695
11594,10461,202.695
10461,10462,110.688
10462,10461,110.688
10462,11594,306.889
11594,10462,306.889
10462,10463,91.494
10463,10462,91.494
10463,10493,715.0379999999999
10493,10463,715.0379999999999
10464,10465,111.033
10465,10464,111.033
10464,24160,186.38600000000002
24160,10464,186.38600000000002
10464,13059,284.06600000000003
13059,10464,284.06600000000003
10464,11654,259.33299999999997
11654,10464,259.33299999999997
10465,10466,122.531
10466,10465,122.531
10465,12750,293.691
12750,10465,293.691
10466,11805,106.262
11805,10466,106.262
10467,10468,79.911
10468,10467,79.911
10467,11657,244.57
11657,10467,244.57
10468,22557,50.824
10469,24139,10.6
24139,10469,10.6
10469,24138,67.25999999999999
10470,22774,11.776
22774,10470,11.776
10470,22777,29.389
22777,10470,29.389
10470,22264,196.276
22264,10470,196.276
10471,19777,46.974
19777,10471,46.974
10471,10472,181.73999999999998
10472,10471,181.73999999999998
10473,10474,58.71
10474,10473,58.71
10473,16597,212.562
10474,16389,206.592
16389,10474,206.592
10474,24199,115.161
24199,10474,115.161
10474,10475,66.813
10475,10474,66.813
10475,23945,200.15
23945,10475,200.15
10475,10476,88.421
10476,10475,88.421
10476,16598,184.436
16598,10476,184.436
10477,10478,157.686
10478,10477,157.686
10477,11710,110.463
11710,10477,110.463
10478,16812,78.72
16812,10478,78.72
10478,10479,395.21000000000004
10479,10478,395.21000000000004
10481,10482,59.291
10482,10481,59.291
10481,14717,212.99
14717,10481,212.99
10483,10484,133.589
10484,10483,133.589
10483,15400,74.863
15400,10483,74.863
10485,10486,85.747
10486,10485,85.747
10486,15303,143.666
15303,10486,143.666
10486,17986,121.982
17986,10486,121.982
10488,10489,42.333
10489,10488,42.333
10488,14052,274.57699999999994
14052,10488,274.57699999999994
10490,23061,13.568
23061,10490,13.568
10490,22578,17.935
22578,10490,17.935
10490,13554,331.491
13554,10490,331.491
10491,15546,72.229
15546,10491,72.229
10491,10492,228.931
10492,10491,228.931
10492,11074,65.815
11074,10492,65.815
10492,11073,82.67699999999999
11073,10492,82.67699999999999
10494,12415,109.713
12415,10494,109.713
10494,22028,102.012
22028,10494,102.012
10494,14277,115.69200000000001
14277,10494,115.69200000000001
10495,10496,94.274
10496,10495,94.274
10495,22021,12.027
22021,10495,12.027
10495,10747,269.307
10496,10497,110.342
10497,10496,110.342
10496,23747,337.556
23747,10496,337.556
10497,10498,104.11
10498,10497,104.11
10497,18529,158.517
18529,10497,158.517
10497,15185,310.714
15185,10497,310.714
10498,10499,36.814
10499,10498,36.814
10498,13738,299.162
13738,10498,299.162
10499,14182,175.45
14182,10499,175.45
10499,10500,77.826
10500,10499,77.826
10500,22024,12.545
22024,10500,12.545
10500,22027,283.225
22027,10500,283.225
10501,22324,57.916
22324,10501,57.916
10501,23061,105.58699999999999
23061,10501,105.58699999999999
10501,15986,147.65200000000002
15986,10501,147.65200000000002
10502,14274,102.062
14274,10502,102.062
10502,15916,245.30499999999998
15916,10502,245.30499999999998
10503,15917,245.29
15917,10503,245.29
10503,18622,38.003
18622,10503,38.003
10503,10504,152.238
10504,10503,152.238
10504,22022,54.274
22022,10504,54.274
10504,14275,115.38
14275,10504,115.38
10505,23484,205.306
23484,10505,205.306
10505,10506,122.12399999999998
10506,10505,122.12399999999998
10505,14275,139.236
14275,10505,139.236
10506,10704,79.138
10507,22877,10.044
22877,10507,10.044
10507,16099,89.067
10508,22877,127.062
22877,10508,127.062
10509,10510,221.67
10510,10509,221.67
10509,17314,83.43
17314,10509,83.43
10509,17313,71.594
17313,10509,71.594
10510,15434,82.987
15434,10510,82.987
10510,13276,117.21199999999999
13276,10510,117.21199999999999
10511,10512,376.629
10512,10511,376.629
10511,14124,104.367
14124,10511,104.367
10511,14123,99.969
14123,10511,99.969
10512,10513,127.815
10513,10512,127.815
10512,17107,106.123
17107,10512,106.123
10513,16429,106.753
16429,10513,106.753
10513,23736,95.166
23736,10513,95.166
