Museo de la Estatua de la Libertad,0.029655557,0.4525899,0.0005297,0.0007110748,0.29928958,0.21722412
Cooper Union Foundation Building,8.316509e-05,0.65039486,0.000114036404,0.00015308362,0.3490634,0.00019142014
"Machpelah Cemetery, site of Houdini's grave",0.031885996,0.38873672,0.24096294,0.00035185597,0.2488021,0.089260384
Asphalt Green,0.0001108336,0.059902567,0.12004467,0.16434136,0.0002007085,0.6553998
Riverbank State Park,0.00010377632,0.00024624701,0.20951872,0.00019102314,0.00018792847,0.78975236
Turtle Pond,0.00024753605,0.00058736786,0.0003394227,0.0004556445,0.0004482628,0.9979217
Church of the Ascension,0.80920064,0.15761837,0.00023080553,0.00030983574,0.032252934,0.00038742597
Hudson Street,0.00011746253,0.1651443,0.00016106521,0.48963016,0.15369901,0.19124807
Church of Saint Agnes,0.7813606,0.14302507,0.00017756832,0.074904166,0.00023450784,0.00029806362
The Davenport Theatre,4.7176163e-05,0.0322335,0.894333,0.01162638,0.06165135,0.00010858448
Group of Bears Statue,9.7159485e-05,0.4589092,0.00013322559,0.00017884339,0.14595899,0.3947226
Attractions4Us New York City,1.29783075e-05,0.44198176,0.37350354,0.062311415,0.058583334,0.06360701
The Episcopal Church of The Heavenly Rest,0.42673388,0.24782982,0.00013980764,0.082143985,0.23106639,0.012086065
Elevated Acre,0.00010375868,0.3682429,0.06009663,0.046749003,0.00018789653,0.5246199
Holy Trinity Greek Orthodox Cathedral,0.879308,0.0024804506,0.0014333841,0.1124791,0.0018930167,0.002406045
Double Check,0.00033342472,0.87822497,0.07132251,0.00061374146,0.048737932,0.000767436
4 World Trade Center,0.00020892659,0.5476607,0.0002864812,0.40216663,0.000378345,0.04929887
Highbridge Park,5.8973674e-05,0.15017526,0.0125239305,0.007962906,0.0032355268,0.82604337
Harlem Meer,0.006828778,0.17407903,0.00017936967,0.0002407877,0.0870721,0.7316
Dyckman Farmhouse Museum,0.03151446,0.42319822,0.121241264,0.01711607,0.35744834,0.049481574
Our Lady of Pompeii,0.80479544,0.04612036,0.00029124165,0.08691454,0.00038463195,0.06149381
St. Luke's Theatre,0.039074596,8.208002e-05,0.89580685,0.025639154,0.0393177,7.961762e-05
Katharine Hepburn Garden,0.00022463647,0.17847721,0.050235327,0.0004134928,0.09313638,0.677513
Second Avenue Subway,0.029156674,0.7172868,0.09808557,0.00013696661,0.062076095,0.093257934
St. Mark's-in-the-Bowery Church,0.36701202,0.27827775,0.06503086,0.00016758038,0.2893022,0.00020954682
MoPi - Museum of Pizza,5.9037866e-05,0.00014008889,0.17775993,0.4417623,0.38014278,0.00013588619
Hallett Nature Sanctuary,0.016937442,0.08683033,9.756553e-05,0.00013097296,0.00012885114,0.89587486
"Sadigh Gallery Ancient Art, Inc",0.00020074425,0.0004763378,0.26472363,0.22492963,0.5092076,0.00046204738
Judd Foundation,0.018859379,0.32043013,0.09597788,0.00013332326,0.56443256,0.0001667104
The Appel Room,0.0587187,0.149376,0.7748417,0.016723774,0.00014961757,0.00019016632
Playwrights Horizons,0.041478466,0.021616539,0.74760073,7.658215e-05,0.15935864,0.029869003
Rockaways,3.6191617e-05,0.09169861,4.9626127e-05,0.13377051,6.5539374e-05,0.77437955
Union Square Metronome,0.00035137034,0.2075551,0.00048180082,0.0006467743,0.44132435,0.34964064
Marble Collegiate Church,0.5909363,0.22413032,0.13342643,0.00010441947,0.03633423,0.01506826
Jefferson Market Library,0.023820957,0.7039198,6.0761828e-05,8.1567305e-05,0.21879616,0.053320732
Hester Street Fair,4.5053897e-05,0.054026134,0.02264151,0.81279975,0.08073318,0.029754309
Joan of Arc Memorial,0.046365634,0.5932223,0.00013493659,0.00018114028,0.00017820571,0.35991773
American Standard Building,0.00018336345,0.92924565,0.0002514289,0.0003375208,0.06956,0.00042204405
Saint Paul Chapel,0.39574033,0.49736816,0.00034471386,0.00046274738,0.10550541,0.0005786304
Mmuseumm,0.00021314276,0.0005057582,0.103028424,0.09124727,0.80451477,0.00049058604
Electric Zoo,0.00013230206,0.00031393414,0.74843866,0.13288791,0.0002395857,0.1179876
George M. Cohan Statue,8.302182e-05,0.55222756,0.38412097,0.00015281989,0.00015034416,0.063265294
St. Vartan Armenian Cathedral,0.4844512,0.36287236,0.00017401637,0.00023360136,0.1519767,0.00029210097
Museum of Comic and Cartoon Art MOCCA NYC,0.00012209668,0.00028971842,0.25817943,0.00022474577,0.7192303,0.021953695
Lever House,0.00013919832,0.17086416,0.00019086945,0.515922,0.31256333,0.00032039013
John V. Lindsay East River Park,4.5403285e-05,0.10968748,6.225722e-05,0.015865728,8.222079e-05,0.8742569
Artechouse,0.00020846809,0.00049466774,0.16125295,0.13143095,0.7061331,0.00047982595
The Immigrants,0.00011424872,0.8025697,0.00015665843,0.00021029987,0.12794523,0.069003865
Graffiti Hall of Fame,0.08422417,0.03162926,0.00028902755,0.00038799355,0.59204745,0.29142213
Church of the Transfiguration,0.676249,0.27161583,0.00010473242,0.00014059388,0.00013831619,0.051751472
Fotografiska New York,8.89729e-05,0.054109953,0.00012200009,0.21721227,0.728262,0.00020478685
Sloomoo Institute,0.0001294958,0.00030727498,0.07849788,0.52839875,0.27888435,0.11378223
Taglialatella Galleries,0.0004648346,0.0011029871,0.13656987,0.00085563026,0.85993683,0.0010699023
Alice Tully Hall,0.20125192,0.061250925,0.73707056,0.00013190389,0.00012976698,0.00016493599
Urbanspace - Broadway Bites,4.8874554e-05,0.03234534,0.027348174,0.9400566,8.8506895e-05,0.00011249375
Metropolitan Life Insurance Tower,0.00012310027,0.96828276,0.00016879573,0.0002265931,0.0002229222,0.030975811
Korean War Veterans Memorial,0.00012375297,0.92676955,0.00016969071,0.00022779455,0.00022410417,0.0724851
World Trade Center Transportation Hub,0.00011520409,0.9059156,0.00015796845,0.00021205845,0.00020862302,0.09339054
Shrine of St. Elizabeth Ann Bayley Seton,0.49713218,0.4198108,0.00016924646,0.00022719816,0.00022351748,0.08243703
Tudor City Greens,8.312763e-05,0.26713437,0.00011398503,0.052356575,0.00015053576,0.6801614
Leslie-Lohman Museum of Gay and Lesbian Art,6.4119406e-05,0.00015214646,8.792085e-05,0.119638145,0.8799101,0.0001475821
