id,lng,lat,depth,order
15429,-87.620495,41.7053798,14,30729
15430,-87.620656,41.7035054,3,21508
15431,-87.6209335,41.6999027,6,28479
15432,-87.620786,41.6944183,6,27258
15433,-87.6210462,41.6926137,4,25441
15434,-87.6210154,41.6898868,1,6700
15435,-87.6210073,41.6889774,25,31803
15436,-87.6209108,41.6870596,1,7075
15437,-87.6207002,41.6839368,1,11348
15438,-87.6206332,41.6816541,5,26160
15439,-87.6205567,41.6798712,3,24290
15440,-87.6205113,41.6780611,23,31692
15441,-87.6204577,41.6762403,1,12967
15442,-87.6204281,41.6753255,8,28690
15443,-87.6203704,41.6735104,5,25633
15444,-87.620314,41.6716837,6,26753
15445,-87.620294,41.6707666,2,18112
15446,-87.6201465,41.6677182,3,17294
15447,-87.6200848,41.6663687,4,19476
15448,-87.6200472,41.665441,1,7076
15449,-87.620003,41.6644742,2,15379
15450,-87.619956,41.6634913,7,28626
15451,-87.621833,41.7710412,2,18850
15452,-87.6217874,41.7692263,8,29155
15453,-87.6216428,41.7637727,3,23063
15454,-87.6215354,41.7582902,1,18851
15455,-87.6214946,41.7564884,5,27376
15456,-87.6213775,41.7510148,21,31646
15457,-87.6212807,41.7473653,3,22719
15458,-87.6212324,41.7455447,1,20046
15459,-87.6211836,41.7437011,16,31340
15460,-87.6211353,41.741882,3,23064
15461,-87.6210869,41.7400569,1,18852
15462,-87.6209368,41.7345825,2,19477
15463,-87.6194786,41.6479091,2,3214
15464,-87.6227673,41.7746536,1,2627
15465,-87.6775345,41.9130726,1,3215
15466,-87.6357885,41.9135968,4,21509
15467,-87.7492743,41.9123324,2,19478
15468,-87.7527437,41.9122823,7,27137
15469,-87.7557568,41.9122388,1,5639
15470,-87.7016811,41.8902558,2,14243
15471,-87.7039294,41.8901025,7,28155
15472,-87.7063864,41.8900699,1,16382
15473,-87.7088355,41.8900461,8,28560
15474,-87.7137155,41.8899966,14,30779
15475,-87.6947561,41.9631038,2,12968
15476,-87.69608,41.9648048,3,17295
15477,-87.6988834,41.9676205,3,17296
15478,-87.7034196,41.9776202,3,18113
15479,-87.7055919,41.9848188,5,24011
15480,-87.7066777,41.9884144,2,12969
15481,-87.6735604,41.7657287,1,6701
15482,-87.7175072,41.7650814,1,11349
15483,-87.7199747,41.7650446,7,27259
15484,-87.7224166,41.7650092,5,25986
15485,-87.6333878,41.7662949,1,632
15486,-87.8054005,41.9865055,7,28156
15487,-87.8029242,41.9880852,3,20047
15488,-87.800383,41.9904128,9,29314
15489,-87.6823179,41.9092793,1,7077
15490,-87.7069781,41.909195,1,11350
15491,-87.7094391,41.9091674,5,25442
15492,-87.7143287,41.9091124,4,22342
15493,-87.7301528,41.9086466,2,12970
15494,-87.6701148,41.9098399,3,20546
15495,-87.7194207,41.8351501,6,25987
15496,-87.7206448,41.8351302,3,20547
15497,-87.7218678,41.8351104,4,24012
15498,-87.7243187,41.8350706,5,24291
15499,-87.7255306,41.83505,2,7784
15500,-87.7267362,41.8350377,3,17297
15501,-87.7291699,41.8350204,2,11351
15502,-87.7322317,41.8349719,1,2238
15503,-87.732812,41.834967,3,14244
15504,-87.6486715,41.836431,3,21510
15505,-87.6511103,41.8363992,1,12971
15506,-87.6511043,41.8361649,2,20548
15507,-87.6535332,41.8361328,1,14245
15508,-87.6547413,41.8361169,5,24548
15509,-87.6559652,41.8361008,2,20048
15510,-87.6729807,41.8358623,2,11352
15511,-87.6805549,41.8356435,1,2628
15512,-87.6328441,41.8363459,2,15380
15513,-87.6359284,41.8363504,3,24292
15514,-87.6389223,41.8363134,5,25809
15515,-87.6425886,41.8362692,7,28691
15516,-87.6733515,41.8504014,1,11353
15517,-87.6747859,41.8503814,2,14246
15518,-87.6757925,41.8503673,12,30622
15519,-87.6806911,41.8502993,9,29262
15520,-87.6818994,41.8502823,1,5640
15521,-87.6831396,41.8502651,4,25634
15522,-87.685572,41.8502293,2,17298
15523,-87.6904901,41.8501463,7,27681
15524,-87.6929478,41.8501163,1,12972
15525,-87.6990372,41.8500405,1,11354
15526,-87.700295,41.8500259,3,21931
15527,-87.7027515,41.8499897,5,25244
15528,-87.7039861,41.8499683,1,7785
15529,-87.7088422,41.8499097,1,7078
15530,-87.7149529,41.8498515,1,16383
15531,-87.7198224,41.8496903,1,7079
15532,-87.6302408,41.851043,1,2239
15533,-87.6477553,41.8507768,1,633
15534,-87.6319787,41.8509908,3,23065
15535,-87.6733591,41.850698,5,25810
15536,-87.587979,41.7432674,1,7080
15537,-87.5853415,41.7433,5,25443
15538,-87.5828902,41.7433304,2,18853
15539,-87.5807094,41.7433595,1,2403
15540,-87.6062374,41.7439547,2,16384
15541,-87.5502845,41.7434782,1,7786
15542,-87.5466611,41.7435387,1,7787
15543,-87.7395852,41.8113199,3,14247
15544,-87.7420349,41.8112901,2,8931
15545,-87.74447,41.8112576,3,20049
15546,-87.7469188,41.8112264,4,22343
15547,-87.7505848,41.8111796,2,18114
15548,-87.7518053,41.8111661,3,18854
15549,-87.6839633,41.8120751,1,7081
15550,-87.6845373,41.812054,4,24549
15551,-87.6882179,41.8120161,2,12973
15552,-87.6894264,41.8119949,11,30251
15553,-87.6918598,41.8119562,2,14248
15554,-87.6930867,41.8119366,1,12974
15555,-87.6955459,41.8118975,2,17299
15556,-87.6992014,41.8118392,3,18115
15557,-87.7016555,41.8118001,3,18855
15558,-87.7028855,41.8117806,1,14249
15559,-87.6311095,41.8125539,1,3216
15560,-87.6322576,41.8125371,2,12975
15561,-87.6383383,41.8126624,7,27682
15562,-87.641983,41.8125927,2,17300
15563,-87.650551,41.8124321,2,16385
15564,-87.6552427,41.8123715,1,12976
15565,-87.6638563,41.812222,1,2368
15566,-87.6662901,41.8122308,4,23383
15567,-87.6711379,41.8121887,2,12977
15568,-87.6723411,41.8121783,1,7788
15569,-87.7200548,41.8115966,2,15381
15570,-87.7212856,41.8115799,3,18856
15571,-87.7237143,41.811547,9,29315
15572,-87.7249538,41.8115302,3,23384
15573,-87.7261647,41.8115137,6,24798
15574,-87.7286002,41.8114807,1,7789
15575,-87.7324713,41.8114281,2,11355
15576,-87.736659,41.8113713,1,634
15577,-87.65632,41.9335081,4,21511
15578,-87.6563504,41.9344156,3,20549
15579,-87.6564684,41.938061,2,16386
15580,-87.6567303,41.94626,2,12978
15581,-87.6558635,41.9198853,2,15382
15582,-87.6561598,41.9289779,2,15383
15583,-87.6566915,41.9510878,5,25811
15584,-87.6568209,41.95263,4,21512
15585,-87.6638848,41.9051869,2,7476
15586,-87.641803,41.8556603,2,11356
15587,-87.6482147,41.855313,4,23705
15588,-87.6506677,41.8552782,1,6702
15589,-87.6514821,41.8552667,2,19479
15590,-87.6547648,41.8552201,9,29417
15591,-87.6563446,41.8551977,2,17301
15592,-87.6734689,41.8549527,8,29025
15593,-87.6759131,41.8549276,10,29757
15594,-87.6857076,41.8548086,2,20050
15595,-87.700432,41.8545868,1,635
15596,-87.7028938,41.8545522,2,14250
15597,-87.6888832,41.8547504,1,636
15598,-87.6906195,41.8547407,2,10168
15599,-87.6930882,41.8547153,1,2629
15600,-87.7248365,41.8544103,5,25988
15601,-87.7272584,41.8543795,1,7790
15602,-87.7296948,41.8543446,7,28318
15603,-87.6318358,41.8554427,1,8184
15604,-87.6287025,41.8554444,3,16387
15605,-87.6976016,41.9321083,34,32020
15606,-87.700074,41.9320909,5,25444
15607,-87.7012946,41.9320823,1,11357
15608,-87.7025159,41.9320737,17,31368
15609,-87.7049644,41.9320565,7,27683
15610,-87.723295,41.9318406,14,30990
15611,-87.7269878,41.9317958,4,26161
15612,-87.6767372,41.7046294,1,14251
15613,-87.6779447,41.7046084,2,17302
15614,-87.6791504,41.7045849,11,30028
15615,-87.6815528,41.7045601,9,29715
15616,-87.6852709,41.7045337,3,21932
15617,-87.6897814,41.7045276,1,2630
15618,-87.6620366,41.70535,3,17303
15619,-87.6554754,41.7049671,1,637
15620,-87.6567028,41.7049561,2,14252
15621,-87.6596027,41.7049191,4,19480
15622,-87.6620392,41.7048884,1,11358
15623,-87.6966626,41.704417,1,2404
15624,-87.6989414,41.7043838,9,29079
15625,-87.7000998,41.7043669,3,23066
15626,-87.7049758,41.7042959,3,18116
15627,-87.6332169,41.7052301,1,638
15628,-87.6343416,41.705213,4,21513
15629,-87.6355255,41.705195,8,28962
15630,-87.6452035,41.7050844,13,30645
15631,-87.6476435,41.7050546,3,24550
15632,-87.650073,41.7050345,4,25635
15633,-87.6525065,41.7050085,1,4457
15634,-87.7110513,41.7042051,4,24013
15635,-87.7159475,41.7041327,5,25245
15636,-87.7171674,41.7041147,2,12979
15637,-87.7183929,41.7040966,3,18117
15638,-87.6258449,41.7053148,2,11359
15639,-87.6282305,41.7052855,4,23706
15640,-87.632746,41.7052176,1,639
15641,-87.6688278,41.7047812,1,3217
15642,-87.6653693,41.6863035,1,8480
15643,-87.6673051,41.6830749,1,2405
15644,-87.6705363,41.6773851,4,20051
15645,-87.6916754,41.892333,2,16388
15646,-87.691715,41.8938833,1,12980
15647,-87.6918077,41.8975142,4,23067
15648,-87.691831,41.8984246,2,18118
15649,-87.691854,41.8993274,13,30561
15650,-87.6919231,41.9020331,3,21514
15651,-87.6920136,41.9057124,1,7082
15652,-87.6920359,41.9066322,9,29510
15653,-87.6920801,41.9084526,1,17304
15654,-87.69215,41.9121025,3,23068
15655,-87.6922253,41.9148137,1,11360
15656,-87.6922505,41.9157166,6,26610
15657,-87.6923013,41.9175362,1,16389
15658,-87.6926476,41.9282286,5,25445
15659,-87.692659,41.9287538,3,18119
15660,-87.6949464,42.0153515,1,640
15661,-87.694928,42.0167195,9,28769
15662,-87.694916,42.0176244,1,15384
15663,-87.6949035,42.0185327,4,17305
15664,-87.6932818,41.9558246,3,18120
15665,-87.6933385,41.9576473,2,7791
15666,-87.6940495,41.9758599,1,9650
15667,-87.6941115,41.9776747,6,25989
15668,-87.6943558,41.9849664,2,21933
15669,-87.6944737,41.9886099,1,15385
15670,-87.6945909,41.9922304,3,23069
15671,-87.6947009,41.9958454,6,26470
15672,-87.6948555,42.0012796,2,21934
15673,-87.6949076,42.0031082,1,18857
15674,-87.6949634,42.0058468,1,19481
15675,-87.6949752,42.0085665,15,31069
15676,-87.6949791,42.0094725,1,8185
15677,-87.694983,42.0103746,2,15386
15678,-87.6949869,42.011278,4,24799
15679,-87.6927657,41.9316375,1,641
15680,-87.6927925,41.9339471,1,10169
15681,-87.6928733,41.9369302,3,21935
15682,-87.6928936,41.9377778,2,11361
15683,-87.6929081,41.9385579,1,9288
15684,-87.6936232,41.9631134,4,25031
15685,-87.6936795,41.9648231,13,30805
15686,-87.6938304,41.9696683,3,21039
15687,-87.6938669,41.9707656,4,24800
15688,-87.7902904,41.9989052,1,5641
15689,-87.7908641,41.9991309,2,15387
15690,-87.7939577,41.9991405,1,12981
15691,-87.8010307,41.9979711,9,28157
15692,-87.8049115,41.9962965,2,11362
15693,-87.7908677,41.9989016,3,21040
15694,-87.7703967,41.8636938,4,19482
15695,-87.6843221,41.6754067,1,2406
15696,-87.5699512,41.7225316,2,15388
15697,-87.5696999,41.7189998,7,27982
15698,-87.5692978,41.7184288,2,14253
15699,-87.586473,41.8043513,3,18121
15700,-87.5855113,41.7995998,1,14254
15701,-87.5854749,41.7981356,2,17306
15702,-87.5854066,41.7952212,4,23707
15703,-87.5853553,41.7933989,2,14255
15704,-87.5842034,41.7481482,1,5642
15705,-87.5841676,41.7460394,3,18858
15706,-87.5841218,41.7442253,1,6703
15707,-87.5845778,41.7587806,1,11363
15708,-87.5845414,41.756979,15,31008
15709,-87.5843978,41.7514951,1,11364
15710,-87.5839914,41.7351129,3,20550
15711,-87.5854242,41.7916752,3,21936
15712,-87.5845878,41.7806351,1,7792
15713,-87.5850721,41.7733498,2,16390
15714,-87.5849744,41.7697076,1,7083
15715,-87.5847264,41.76425,4,24293
15716,-87.5844366,41.7697135,4,19483
15717,-87.5837624,41.7251255,1,642
15718,-87.7542812,41.9396564,1,3218
15719,-87.7567215,41.9396222,5,25446
15720,-87.7640647,41.9395194,20,31563
15721,-87.7689557,41.9394509,3,21937
15722,-87.7734229,41.9393896,1,643
15723,-87.778675,41.9393325,1,7084
15724,-87.7811063,41.9392981,5,24801
15725,-87.7835345,41.9392637,2,18859
15726,-87.7911027,41.939048,1,644
15727,-87.800001,41.939,1,645
15728,-87.8012525,41.9389816,2,17307
15729,-87.6711033,41.9405862,3,23070
15730,-87.6734842,41.9405458,2,15389
15731,-87.749369,41.9397114,2,14256
15732,-87.751813,41.9396787,1,7085
15733,-87.7359443,41.9398892,1,646
15734,-87.7370577,41.9398757,2,14257
15735,-87.7345929,41.9399027,4,24551
15736,-87.7354704,41.9398992,1,647
15737,-87.6738983,41.9405432,4,23708
15738,-87.6832192,41.9404305,9,29365
15739,-87.6978484,41.9402436,5,23709
15740,-87.7828319,41.9182504,2,18122
15741,-87.782959,41.921931,4,21515
15742,-87.7834053,41.9109847,1,16391
15743,-87.7821601,41.9146445,1,2914
15744,-87.7851963,41.9756682,2,18123
15745,-87.7851691,41.9774777,7,27377
15746,-87.7843769,42.009248,7,25032
15747,-87.7843519,42.0101372,6,24802
15748,-87.7843533,42.0110563,1,9651
15749,-87.7842539,41.9572748,2,10170
15750,-87.7835429,41.9572885,1,648
15751,-87.7836155,41.9511437,4,23385
15752,-87.7841351,41.9538715,7,28074
15753,-87.7842327,41.956592,8,28835
15754,-87.7844233,41.9620433,4,24294
15755,-87.785596,41.9684436,2,15390
15756,-87.7855558,41.9702382,1,7086
15757,-87.785453,41.9755204,1,7087
15758,-87.7831237,41.9273782,2,14258
15759,-87.7832487,41.9310354,6,26754
15760,-87.7833111,41.9328619,1,14259
15761,-87.7834397,41.9365166,1,7793
15762,-87.7834727,41.9374385,2,17308
15763,-87.7836113,41.9411035,11,30190
15764,-87.7837649,41.9447816,2,14260
15765,-87.7838036,41.9457045,4,25447
15766,-87.7838422,41.9466141,5,25636
15767,-87.7839187,41.9484145,6,26611
15768,-87.7839575,41.9493337,1,14261
15769,-87.784034,41.9511383,1,7794
15770,-87.7852019,41.988425,6,25637
15771,-87.564908,41.7645011,7,28237
15772,-87.5623857,41.7616997,2,11365
15773,-87.5607614,41.7599136,2,9475
15774,-87.5600551,41.759137,3,22720
15775,-87.5580633,41.7572867,15,31287
15776,-87.5550565,41.7544933,2,14262
15777,-87.5528931,41.7524833,1,7088
15778,-87.5529016,41.7519154,16,31247
15779,-87.552852,41.7492077,2,17309
15780,-87.5528343,41.7482886,8,28480
15781,-87.5528003,41.7464553,3,23071
15782,-87.5519888,41.6610006,3,20052
15783,-87.5519765,41.6591836,5,24014
15784,-87.5519865,41.657351,1,3219
15785,-87.5519974,41.6536909,1,11366
15786,-87.5524514,41.7227515,1,8186
15787,-87.5524034,41.7191007,2,16392
15788,-87.5523042,41.7118523,2,15391
15789,-87.5519284,41.6646327,2,4458
15790,-87.5527183,41.7410052,1,17310
15791,-87.5527772,41.7355401,6,26755
15792,-87.5525909,41.728233,4,24015
15793,-87.552291,41.751924,25,31793
15794,-87.8207071,41.9907208,1,12982
15795,-87.7817216,41.9547972,3,20053
15796,-87.7020931,41.8632736,2,16393
15797,-87.7030529,41.862994,7,27983
15798,-87.7043351,41.8629755,1,8593
15799,-87.7092319,41.8629183,1,7089
15800,-87.7153341,41.862849,21,31644
15801,-87.7020566,41.862406,1,7090
15802,-87.7030392,41.8625529,1,14263
15803,-87.7092222,41.8624844,1,4296
15804,-87.7020798,41.8627863,4,21938
15805,-87.8267739,41.9773881,4,24552
15806,-87.6302918,41.7867855,1,7091
15807,-87.6301774,41.7816958,1,2407
15808,-87.630149,41.780433,5,25990
15809,-87.6300763,41.77635,4,21939
15810,-87.6298218,41.7672571,9,29550
15811,-87.6297717,41.765439,3,24016
15812,-87.6297216,41.7636177,7,28396
15813,-87.6296716,41.7618025,6,27984
15814,-87.6295576,41.752411,1,649
15815,-87.6291664,41.7453991,1,7795
15816,-87.6290638,41.7417621,1,650
15817,-87.6319931,41.8514618,4,23386
15818,-87.6319534,41.8500711,1,2631
15819,-87.6319275,41.8491631,2,10171
15820,-87.6318437,41.8440695,4,24295
15821,-87.6314188,41.8273067,9,29461
15822,-87.6312006,41.811786,2,14264
15823,-87.6315129,41.811025,1,4459
15824,-87.6322454,41.8098738,1,8594
15825,-87.6306096,41.7982281,3,16394
15826,-87.6304083,41.7909121,2,19484
15827,-87.6303012,41.7872028,7,29316
15828,-87.6288647,41.7289719,7,27891
15829,-87.6287639,41.7253099,4,25638
15830,-87.6286648,41.7217152,5,27260
15831,-87.6286204,41.7198484,1,10172
15832,-87.6285593,41.716259,6,27798
15833,-87.6285116,41.7141553,5,26162
15834,-87.6282535,41.7061898,3,18860
15835,-87.6282073,41.7043763,10,29638
15836,-87.6281607,41.7025451,2,16395
15837,-87.6281372,41.7016258,3,20054
15838,-87.628091,41.6998111,13,30719
15839,-87.6280242,41.6970833,1,16396
15840,-87.6279795,41.6952585,3,20551
15841,-87.6279571,41.694341,7,28238
15842,-87.6279127,41.6925279,10,29758
15843,-87.6278198,41.6898038,1,14265
15844,-87.6277631,41.687987,2,15392
15845,-87.6276783,41.6852649,27,31859
15846,-87.6276215,41.6834413,1,12983
15847,-87.6275915,41.6824784,2,18861
15848,-87.627451,41.677971,5,27006
15849,-87.6273944,41.676154,2,22721
15850,-87.6272809,41.6725102,1,16397
15851,-87.6272242,41.6706902,2,17311
15852,-87.6271116,41.6670786,8,28770
15853,-87.6296311,41.7581523,2,20055
15854,-87.6719225,41.6919343,22,31669
15855,-87.6725732,41.6880107,1,10173
15856,-87.6734219,41.6846253,14,30623
15857,-87.6738148,41.6836137,6,27378
15858,-87.6741193,41.682877,1,11367
15859,-87.6747535,41.6802863,8,28158
15860,-87.6691389,41.7211915,1,7796
15861,-87.6691037,41.7193045,8,29080
15862,-87.6690151,41.7166111,3,20056
15863,-87.6689439,41.7138732,5,25991
15864,-87.6700249,41.7089606,3,18124
15865,-87.6710704,41.7019477,1,7092
15866,-87.6712011,41.6992204,24,31762
15867,-87.6715975,41.6963858,1,8595
15868,-87.671594,41.6954753,11,29998
15869,-87.6715738,41.6944148,1,11368
15870,-87.6715551,41.6924921,3,20057
15871,-87.6691839,41.7282547,2,8366
15872,-87.6681993,41.7253814,3,11369
15873,-87.6683375,41.7212053,4,23710
15874,-87.6807183,41.6772363,5,21940
15875,-87.6788952,41.677227,1,8596
15876,-87.556743,41.7284617,1,7093
15877,-87.5567415,41.7281856,2,18125
15878,-87.5566582,41.7245327,9,29081
15879,-87.5566062,41.7227034,1,16398
15880,-87.5565586,41.7199389,2,10174
15881,-87.5565473,41.719043,6,27684
15882,-87.557752,41.7518469,7,28319
15883,-87.5576852,41.7482235,1,18862
15884,-87.5576475,41.746392,4,24803
15885,-87.55762,41.7445847,1,19485
15886,-87.5575954,41.7427644,12,30492
15887,-87.5575564,41.7409382,1,18863
15888,-87.5563712,41.706396,2,15393
15889,-87.5556298,41.6646687,4,18126
15890,-87.5556285,41.6610198,6,24804
15891,-87.555631,41.6591966,1,15394
15892,-87.5556492,41.6573666,9,28561
15893,-87.5569151,41.7354876,1,11370
15894,-87.8216501,41.9902403,5,23387
15895,-87.8225636,41.9902146,1,3220
15896,-87.71282,41.9920676,3,21041
15897,-87.7152654,41.9920393,3,20552
15898,-87.7164746,41.9920252,1,8932
15899,-87.7214065,41.9919681,3,20058
15900,-87.6994626,41.9921894,5,25448
15901,-87.7018966,41.9921689,6,26756
15902,-87.7031185,41.9921604,3,20553
15903,-87.7043068,41.9921548,1,7797
15904,-87.6718433,41.9928646,1,15395
15905,-87.6733591,41.9928389,2,16399
15906,-87.7276075,41.9919328,2,4460
15907,-87.7300761,41.9919062,2,7798
15908,-87.7325017,41.9919186,1,8933
15909,-87.6448422,41.7369638,5,25449
15910,-87.6971518,41.7362168,2,15396
15911,-87.6881301,41.7362235,1,2632
15912,-87.6896816,41.7362704,3,20554
15913,-87.7119848,41.7359345,1,7094
15914,-87.7166016,41.7358619,3,20059
15915,-87.7190265,41.7358247,4,20555
15916,-87.719944,41.7358146,2,8343
15917,-87.7525569,41.9854546,2,10175
15918,-87.5935761,41.7222233,1,9289
15919,-87.5935448,41.7212893,2,16400
15920,-87.5934834,41.7194588,2,15397
15921,-87.593464,41.7188802,4,18864
15922,-87.5936899,41.7276909,1,9726
15923,-87.5936234,41.7240744,2,8344
15924,-87.5940851,41.7440969,3,21042
15925,-87.5941265,41.7459205,1,18127
15926,-87.5941772,41.7477491,8,28692
15927,-87.5942708,41.7513954,6,27007
15928,-87.5934564,41.718652,1,3221
15929,-87.5933723,41.7383173,3,20556
15930,-87.6973339,41.7084869,1,651
15931,-87.6546223,41.7090239,1,652
15932,-87.6329221,41.7098048,1,653
15933,-87.6336592,41.7097727,2,14266
15934,-87.6356238,41.7097586,1,8934
15935,-87.6854164,41.7090851,2,10176
15936,-87.6858038,41.7090796,1,654
15937,-87.718582,41.7084153,4,14267
15938,-87.6622942,41.7090053,3,18128
15939,-87.6873627,41.7090695,1,655
15940,-87.6545588,41.8403943,5,25246
15941,-87.6745065,41.9217951,5,22344
15942,-87.6771673,41.9234649,1,14268
15943,-87.7045892,42.0056663,2,12984
15944,-87.7021998,42.0057107,1,7095
15945,-87.8116234,42.0052282,1,656
15946,-87.6586959,42.0068129,1,657
15947,-87.6612922,42.0067625,6,27261
15948,-87.6649913,42.0067021,2,12985
15949,-87.6699972,42.0066203,5,24553
15950,-87.6752801,42.006535,2,18865
15951,-87.6807262,42.0064396,3,23388
15952,-87.6859427,42.0063418,3,21516
15953,-87.699824,42.005761,1,11371
15954,-87.6674682,41.9193683,1,658
15955,-87.6663982,41.9181741,3,14269
15956,-87.6653492,41.9167107,1,7096
15957,-87.7656771,41.7853228,1,2633
15958,-87.7681164,41.7852759,3,18129
15959,-87.7693394,41.7852524,2,17312
15960,-87.7729956,41.7851859,2,14270
15961,-87.7742191,41.7851585,3,19486
15962,-87.7754387,41.7851351,2,15398
15963,-87.7778841,41.785088,2,16401
15964,-87.779111,41.7850645,3,17313
15965,-87.781534,41.7850179,23,31693
15966,-87.7827634,41.7849974,2,11372
15967,-87.7876459,41.7849177,5,24805
15968,-87.7888559,41.7848958,3,22345
15969,-87.7900808,41.7848753,2,20060
15970,-87.7912985,41.784855,9,28239
15971,-87.7937278,41.7848145,3,20557
15972,-87.7949683,41.7847938,2,12986
15973,-87.7974442,41.7847525,4,24017
15974,-87.7986904,41.7847317,1,9290
15975,-87.7999547,41.7847107,3,22722
15976,-87.6265998,41.7873425,1,5643
15977,-87.627194,41.7873293,3,17314
15978,-87.6319476,41.7871649,1,17315
15979,-87.6357818,41.7871777,3,21517
15980,-87.6364524,41.7871678,2,15399
15981,-87.641302,41.7870963,4,23072
15982,-87.647404,41.7870061,3,22346
15983,-87.6498331,41.7869701,8,29211
15984,-87.6522644,41.7869341,3,23073
15985,-87.6534807,41.7869161,6,27799
15986,-87.6546834,41.7868983,19,31524
15987,-87.6583366,41.7868443,7,28627
15988,-87.6595454,41.7868264,3,24806
15989,-87.6607614,41.7868085,1,9652
15990,-87.6631738,41.7867728,1,17316
15991,-87.6656147,41.7867384,1,8187
15992,-87.6704675,41.7866738,3,23711
15993,-87.67168,41.7866577,9,29317
15994,-87.672892,41.7866415,1,17317
15995,-87.6740971,41.7866255,39,32065
15996,-87.681106,41.7865415,6,27685
15997,-87.687505,41.7865031,11,30375
15998,-87.6887234,41.7864838,19,31510
15999,-87.6911671,41.7864451,4,25450
16000,-87.6923739,41.786426,2,19487
16001,-87.6948117,41.7863874,8,29212
16002,-87.6984735,41.7863294,2,23389
16003,-87.7009014,41.7862909,5,25992
16004,-87.7021266,41.7862715,3,21941
16005,-87.7070378,41.7861937,1,9291
16006,-87.7205189,41.7859801,1,15400
16007,-87.7229579,41.7859415,12,30439
16008,-87.7241864,41.7859291,1,11373
16009,-87.7254146,41.7859168,3,24018
16010,-87.7278526,41.7858923,20,31577
16011,-87.731517,41.7858545,1,5644
16012,-87.7339567,41.7858308,8,28481
16013,-87.7352014,41.7858183,12,30577
16014,-87.6538471,41.8453866,1,659
16015,-87.7037281,41.883293,1,7097
16016,-87.65768,41.8843321,1,3222
16017,-87.5504272,41.7492271,2,15401
16018,-87.6246985,41.8183285,3,21942
16019,-87.619844,41.8184024,10,30029
16020,-87.6165739,41.8184522,5,25033
16021,-87.6137517,41.8185005,6,27800
16022,-87.6104614,41.8185452,1,2634
16023,-87.606755,41.8186225,2,18866
16024,-87.6206331,41.8347327,3,21043
16025,-87.6194193,41.8347447,1,3223
16026,-87.6144835,41.834167,1,7098
16027,-87.7240734,41.7527039,1,660
16028,-87.6772844,41.7532393,1,661
16029,-87.6260502,41.7536607,1,7099
16030,-87.6270972,41.7536414,5,26325
16031,-87.7329804,41.7525219,3,18130
16032,-87.7342147,41.7525014,4,19488
16033,-87.7119762,41.7524058,2,8935
16034,-87.7183082,41.7521348,2,18131
16035,-87.720363,41.7521048,1,15402
16036,-87.6442069,41.9280342,5,24807
16037,-87.748881,41.9269828,4,24296
16038,-87.7513468,41.9269486,3,23074
16039,-87.7538127,41.9269142,1,8936
16040,-87.756243,41.9268808,5,26163
16041,-87.7366689,41.9273478,2,20061
16042,-87.739092,41.9273157,1,7799
16043,-87.7414984,41.9272838,6,26876
16044,-87.7419414,41.9272736,1,7100
16045,-87.665477,41.8865396,1,11374
16046,-87.6655026,41.8874048,2,15403
16047,-87.7196963,41.9337031,2,15404
16048,-87.7221367,41.9336755,1,16402
16049,-87.723345,41.9336617,3,21518
16050,-87.6514954,41.934503,1,10177
16051,-87.7326619,41.9335614,1,662
16052,-87.7343946,41.9335365,1,12987
16053,-87.7348302,41.9335302,4,22347
16054,-87.7368561,41.9335011,5,25034
16055,-87.7393017,41.933466,6,26164
16056,-87.7417215,41.9334312,1,663
16057,-87.7436276,41.9334056,1,664
16058,-87.7491321,41.9333248,1,16403
16059,-87.7515725,41.9332918,5,26612
16060,-87.7540334,41.9332584,1,18867
16061,-87.7564891,41.9332252,14,30896
16062,-87.7626225,41.9331421,2,20558
16063,-87.7638414,41.9331256,8,28836
16064,-87.7663061,41.9330922,2,21044
16065,-87.7687309,41.9330593,1,11375
16066,-87.7699427,41.9330429,2,12988
16067,-87.7772427,41.932944,3,19489
16068,-87.7784538,41.9329276,2,14271
16069,-87.7796713,41.9329111,5,25247
16070,-87.7808893,41.9328946,1,12989
16071,-87.7821159,41.932878,3,22348
16072,-87.7845408,41.9328451,10,29511
16073,-87.7869758,41.9328146,3,21519
16074,-87.7881936,41.932801,4,23390
16075,-87.7894077,41.9327895,3,21943
16076,-87.7930769,41.9327434,1,12990
16077,-87.7942917,41.9327265,2,17318
16078,-87.8010434,41.9326402,4,25035
16079,-87.8053278,41.9325821,3,22723
16080,-87.8077743,41.9326835,1,7800
16081,-87.8089998,41.9326584,2,8367
16082,-87.8138782,41.9325586,2,6342
16083,-87.7001207,41.9339083,4,23712
16084,-87.7013421,41.9339017,3,18132
16085,-87.7025663,41.9338951,7,28482
16086,-87.7050292,41.9338697,1,18133
16087,-87.7110918,41.9338499,1,3224
16088,-87.6976783,41.934446,1,12991
16089,-87.5839449,41.7952302,1,15405
16090,-87.5965438,41.7950739,18,31380
16091,-87.5921939,41.7953776,11,30252
16092,-87.5903524,41.7955187,2,18134
16093,-87.5892574,41.7953534,1,8597
16094,-87.6586201,42.0025835,2,3225
16095,-87.6585849,42.001562,3,10178
16096,-87.841084,41.9617099,1,665
16097,-87.6740673,41.909358,4,24297
16098,-87.6738517,41.9123482,5,25451
16099,-87.673945,41.9160139,1,16404
16100,-87.673991,41.9178237,3,18135
16101,-87.6733465,41.9055187,1,8188
16102,-87.6767015,42.0137348,2,6343
