id,lng,lat,depth,order
18355,-73.904076,40.727841,2,28819
18356,-73.90312,40.727375,3,34538
18357,-73.902226,40.727041,4,38956
18358,-73.883759,40.7307,2,23848
18359,-73.883067,40.73118,3,32065
18360,-73.882391,40.731648,2,30595
18361,-73.881714,40.732107,1,10419
18362,-73.9255557,40.7325414,3,37369
18363,-73.924518,40.7322527,8,50047
18364,-73.9232101,40.7319813,4,39649
18365,-73.9217816,40.7316688,3,28820
18366,-73.919316,40.7311479,7,49932
18367,-73.9186979,40.7310497,1,4890
18368,-73.762842,40.752438,1,12005
18369,-73.760192,40.753167,2,18419
18370,-73.9187781,40.7308322,3,20834
18371,-73.9176101,40.7305798,2,18420
18372,-73.753272,40.736603,1,8202
18373,-73.748818,40.733539,1,9727
18374,-73.747437,40.73282,4,42501
18375,-73.879811,40.743104,1,10420
18376,-73.8782378,40.7423944,5,44154
18377,-73.7426062,40.7309022,6,46534
18378,-73.74285,40.7311319,5,44155
18379,-73.743582,40.732185,2,14498
18380,-73.7410639,40.7336593,4,40323
18381,-73.7443082,40.7321414,1,542
18382,-73.7438205,40.7301845,28,56255
18383,-73.7543471,40.7758349,1,4015
18384,-73.752801,40.776081,2,28821
18385,-73.751323,40.776327,10,49340
18386,-73.749008,40.776707,11,49714
18387,-73.746055,40.777191,3,28008
18388,-73.7506328,40.7580568,1,5181
18389,-73.7501222,40.7574724,3,19551
18390,-73.749646,40.756879,1,9728
18391,-73.749577,40.756794,4,34539
18392,-73.748643,40.755693,2,20835
18393,-73.748162,40.754873,3,28822
18394,-73.747879,40.754188,1,9729
18395,-73.747606,40.753508,2,27625
18396,-73.7473668,40.7529495,10,52357
18397,-73.7471265,40.7523514,2,32066
18398,-73.831057,40.729574,1,12006
18399,-73.8294,40.728285,3,35537
18400,-73.828432,40.726722,4,36490
18401,-73.8271548,40.7260459,1,8203
18402,-73.8270734,40.7251194,1,17507
18403,-73.8330986,40.78787,1,5182
18404,-73.8327351,40.7861102,2,17802
18405,-73.8325734,40.7848483,1,543
18406,-73.8298073,40.7426102,1,5183
18407,-73.829882,40.742198,4,41492
18408,-73.829998,40.741524,5,42502
18409,-73.830113,40.740842,2,16951
18410,-73.830225,40.740163,4,28229
18411,-73.830344,40.739477,2,20836
18412,-73.830455,40.738807,3,22521
18413,-73.828651,40.749505,1,5184
18414,-73.828991,40.7473,4,40925
18415,-73.8290539,40.7470574,1,9730
18416,-73.829177,40.74634,9,51696
18417,-73.829301,40.745633,1,19552
18418,-73.829418,40.744932,3,40324
18419,-73.829534,40.744244,1,20837
18420,-73.829651,40.743566,2,37370
18421,-73.8297293,40.7431377,1,9731
18422,-73.825788,40.723292,1,9732
18423,-73.819553,40.705755,1,544
18424,-73.819271,40.705345,3,35538
18425,-73.81833,40.703947,5,44499
18426,-73.817924,40.7033241,1,9733
18427,-73.8623014,40.6796401,3,35539
18428,-73.8614984,40.679859,1,26697
18429,-73.860603,40.680115,12,54016
18430,-73.8597267,40.680365,1,28823
18431,-73.858786,40.68063,5,46003
18432,-73.857907,40.68088,2,37371
18433,-73.857043,40.681127,9,51860
18434,-73.856198,40.681367,2,32067
18435,-73.855353,40.681607,4,43797
18436,-73.854496,40.681851,1,15437
18437,-73.853664,40.682088,16,55001
18438,-73.852819,40.682331,1,8204
18439,-73.851979,40.682564,24,56093
18440,-73.851129,40.682809,1,17508
18441,-73.850284,40.683049,4,41493
18442,-73.849422,40.683295,10,52358
18443,-73.848543,40.683544,2,26805
18444,-73.847662,40.683794,3,38957
18445,-73.846784,40.684045,1,19553
18446,-73.8460336,40.6842653,3,44156
18447,-73.8449195,40.684579,2,28824
18448,-73.8442167,40.6847785,13,54334
18449,-73.8433538,40.6850236,3,43398
18450,-73.8424777,40.6852725,4,44832
18451,-73.8421769,40.6853579,8,51361
18452,-73.8416143,40.6855177,16,55143
18453,-73.8407706,40.6857573,26,56204
18454,-73.8399243,40.6859977,1,17509
18455,-73.8390614,40.6862428,9,51537
18456,-73.838159,40.6864991,6,48549
18457,-73.837279,40.686749,1,8205
18458,-73.8369375,40.686846,8,50338
18459,-73.8364025,40.686998,1,15438
18460,-73.8360907,40.6870865,10,52666
18461,-73.8355198,40.6872487,1,16609
18462,-73.8352466,40.6873263,9,52480
18463,-73.8346486,40.6874961,5,46264
18464,-73.8344034,40.6875657,1,18267
18465,-73.8337252,40.6877584,4,41494
18466,-73.8335588,40.6878056,1,20164
18467,-73.832741,40.6880379,7,51362
18468,-73.8318509,40.6882907,1,22522
18469,-73.8309847,40.6885367,14,54438
18470,-73.8301608,40.6887718,1,28825
18471,-73.8293364,40.6890048,6,47244
18472,-73.8285111,40.6892392,1,30596
18473,-73.8276836,40.6894742,2,36491
18474,-73.8268548,40.6897096,1,19554
18475,-73.8259868,40.6899562,7,49468
18476,-73.8249612,40.6902474,2,39650
18477,-73.8239144,40.6905447,1,17510
18478,-73.8228732,40.6908404,11,53169
18479,-73.8218334,40.6911357,3,40926
18480,-73.8209222,40.6913945,2,28826
18481,-73.8200413,40.6916447,1,19555
18482,-73.8191617,40.6918945,7,48051
18483,-73.8182356,40.6921575,1,8206
18484,-73.817882,40.6922579,18,55362
18485,-73.8172395,40.6924404,7,50149
18486,-73.8170686,40.6924889,1,15439
18487,-73.8162103,40.6927326,2,28827
18488,-73.8153649,40.6929727,1,27296
18489,-73.814519,40.693213,17,55337
18490,-73.8136753,40.6934526,21,55759
18491,-73.8121232,40.6938934,14,54667
18492,-73.811412,40.694096,5,48898
18493,-73.810896,40.694243,10,52603
18494,-73.810053,40.694482,1,15440
18495,-73.809194,40.694727,2,19556
18496,-73.8083514,40.6949776,3,35540
18497,-73.8075045,40.6952206,4,42011
18498,-73.80665,40.6954629,1,15441
18499,-73.8057357,40.6957219,1,5185
18500,-73.8048517,40.6958869,1,19557
18501,-73.734688,40.714505,1,545
18502,-73.732306,40.71393,4,42012
18503,-73.731428,40.713718,2,34540
18504,-73.7305543,40.7135025,8,49206
18505,-73.7296948,40.7133038,7,49058
18506,-73.738019,40.714401,1,22523
18507,-73.776017,40.735344,1,30597
18508,-73.784468,40.75546,1,19558
18509,-73.784391,40.754726,2,20386
18510,-73.784315,40.753986,4,36492
18511,-73.784209,40.7527269,1,22524
18512,-73.783402,40.750909,6,47023
18513,-73.783036,40.750134,1,9734
18514,-73.782664,40.749347,4,41495
18515,-73.78115,40.746156,1,19559
18516,-73.78039,40.744555,4,35541
18517,-73.7802218,40.7430976,2,20838
18518,-73.7364625,40.6665294,13,53835
18519,-73.7358631,40.6665741,1,5186
18520,-73.7348372,40.6665799,2,24984
18521,-73.733801,40.6665857,1,5868
18522,-73.729807,40.6664493,1,15442
18523,-73.8505664,40.6716176,1,9735
18524,-73.7618425,40.6670002,1,546
18525,-73.7577356,40.6664569,23,55964
18526,-73.7560188,40.666396,1,9736
18527,-73.7553833,40.6663966,2,32068
18528,-73.7552537,40.6663963,1,5187
18529,-73.751759,40.6664024,2,40325
18530,-73.7507238,40.666406,1,9737
18531,-73.7495292,40.6664032,16,55218
18532,-73.745366,40.666404,1,14499
18533,-73.741302,40.6663892,2,38958
18534,-73.8581612,40.7596495,1,9738
18535,-73.8570465,40.7568533,1,28828
18536,-73.8553956,40.7535821,1,13501
18537,-73.8549766,40.7527834,15,54800
18538,-73.8545495,40.7519586,1,16610
18539,-73.8427814,40.7311215,1,5188
18540,-73.8394909,40.702691,2,17803
18541,-73.838782,40.702155,3,30598
18542,-73.8383026,40.7012168,4,39651
18543,-73.838048,40.700699,1,19560
18544,-73.837167,40.698942,6,46792
18545,-73.8364063,40.6974142,1,22525
18546,-73.835043,40.694693,4,43399
18547,-73.834267,40.693149,3,35542
18548,-73.8338416,40.692331,1,4285
18549,-73.833104,40.690828,2,26574
18550,-73.830886,40.686287,13,54309
18551,-73.8302691,40.685046,1,24380
18552,-73.829105,40.682722,4,44500
18553,-73.828052,40.680588,1,26327
18554,-73.82719,40.67884,2,37372
18555,-73.826447,40.67732,1,8207
18556,-73.8427246,40.7296167,1,9739
18557,-73.8424,40.728959,4,39652
18558,-73.842058,40.72829,1,19561
18559,-73.841719,40.727626,6,47245
18560,-73.841378,40.726962,1,20839
18561,-73.841034,40.726296,2,34541
18562,-73.840692,40.725632,1,22526
18563,-73.840351,40.724968,53,56661
18564,-73.840008,40.724303,1,9740
18565,-73.839665,40.723639,4,40326
18566,-73.8393232,40.7229725,3,28230
18567,-73.838976,40.722313,5,43798
18568,-73.8386747,40.7216595,2,25450
18569,-73.838298,40.720979,7,49469
18570,-73.8379732,40.7203199,2,30599
18571,-73.837619,40.719654,1,4286
18572,-73.8550795,40.7856727,3,28829
18573,-73.8550168,40.7845688,4,30600
18574,-73.854969,40.7838777,1,9741
18575,-73.770592,40.721058,1,12007
18576,-73.7700731,40.7216737,2,23849
18577,-73.7693141,40.7213346,5,44157
18578,-73.7682105,40.721724,7,48725
18579,-73.7680096,40.7217771,1,9742
18580,-73.764895,40.722392,3,36493
18581,-73.7641875,40.7226525,1,547
18582,-73.7716943,40.7204211,3,32069
18583,-73.7517582,40.7805363,6,38183
18584,-73.751661,40.779869,1,13502
18585,-73.751397,40.779158,8,43799
18586,-73.751341,40.779017,1,9743
18587,-73.750876,40.778514,2,28830
18588,-73.750209,40.777916,3,32070
18589,-73.749545,40.77732,2,25451
18590,-73.748637,40.776068,2,18672
18591,-73.748261,40.775427,5,38959
18592,-73.747889,40.774787,2,30601
18593,-73.747553,40.774144,12,52920
18594,-73.747338,40.7734569,3,32071
18595,-73.7471378,40.7726288,1,9744
18596,-73.7636644,40.6747552,10,52288
18597,-73.76339,40.674681,1,9745
18598,-73.762486,40.674195,2,25452
18599,-73.759672,40.672701,1,10421
18600,-73.731671,40.769086,10,51445
18601,-73.732212,40.76725,1,17511
18602,-73.797601,40.691002,3,28231
18603,-73.796767,40.691355,2,13503
18604,-73.795523,40.691878,1,9746
18605,-73.786236,40.6953869,1,19562
18606,-73.784392,40.696091,3,34542
18607,-73.787483,40.695297,1,548
18608,-73.7863403,40.6955981,2,20218
18609,-73.766654,40.703338,13,53985
18610,-73.765924,40.703565,1,5189
18611,-73.76538,40.703743,6,47452
18612,-73.765064,40.703865,2,23850
18613,-73.764272,40.704306,1,5190
18614,-73.763825,40.704553,4,43800
18615,-73.763473,40.70475,3,37373
18616,-73.76213,40.705501,1,9747
18617,-73.806018,40.686364,2,19563
18618,-73.805039,40.686641,1,549
18619,-73.8355783,40.7513791,1,16181
18620,-73.9061261,40.7197757,4,38960
18621,-73.908258,40.719712,3,36494
18622,-73.912077,40.71852,3,34543
18623,-73.840678,40.793908,2,5191
18624,-73.8979391,40.7535871,1,9748
18625,-73.7229983,40.7558103,2,28831
18626,-73.7227596,40.756319,1,15443
18627,-73.721298,40.757655,2,19564
18628,-73.7199056,40.7588553,1,16611
18629,-73.717776,40.759735,3,27417
18630,-73.7148383,40.7601772,2,5192
18631,-73.7141688,40.7602097,1,550
18632,-73.780519,40.766345,1,9749
18633,-73.780318,40.764178,1,8208
18634,-73.8342311,40.7704564,1,19565
18635,-73.833243,40.770999,23,55959
18636,-73.8315113,40.7720211,1,12008
18637,-73.830438,40.772658,2,27626
18638,-73.8306293,40.7736668,4,41496
18639,-73.833507,40.771619,2,33367
18640,-73.8355304,40.7705545,22,55850
18641,-73.7293958,40.7116402,1,19566
18642,-73.815744,40.702055,1,10422
18643,-73.8391912,40.7634856,1,9750
18644,-73.8206051,40.7101352,1,9751
18645,-73.8076604,40.6543459,2,24985
18646,-73.8073536,40.6554298,1,10423
18647,-73.7233564,40.7344915,1,10424
18648,-73.7232608,40.7341277,25,56079
18649,-73.7563022,40.7615535,1,4287
18650,-73.7365459,40.7408373,1,9752
18651,-73.7339195,40.7420989,2,25453
18652,-73.8903609,40.7256881,2,30602
18653,-73.8652463,40.6929156,1,551
18654,-73.8458675,40.7604781,2,32072
18655,-73.8228284,40.6643134,2,30603
18656,-73.8198249,40.716731,1,9753
18657,-73.907704,40.749297,1,552
18658,-73.7665657,40.7263571,1,9754
18659,-73.9045771,40.7594331,1,4288
18660,-73.759176,40.6102233,1,553
18661,-73.7583627,40.6100571,1,554
18662,-73.7573315,40.6100629,1,555
18663,-73.8358356,40.7463585,1,9755
18664,-73.892131,40.733681,1,9756
18665,-73.859769,40.7606571,5,42984
18666,-73.7734794,40.7442737,1,9757
18667,-73.7991054,40.761617,3,27867
18668,-73.799144,40.761263,1,4016
18669,-73.8372962,40.7691955,4,42013
18670,-73.8391577,40.766889,19,55460
18671,-73.8357316,40.7693205,1,5193
18672,-73.852091,40.7531608,1,4289
18673,-73.7548232,40.7495398,1,10425
18674,-73.8035645,40.6581839,3,38184
18675,-73.8007481,40.6620729,2,24986
18676,-73.7952197,40.6645796,3,40927
18677,-73.7665492,40.7329413,1,9758
18678,-73.7663044,40.7323707,1,19567
18679,-73.7673429,40.6562711,11,52766
18680,-73.8086318,40.6598571,1,5194
18681,-73.7303098,40.717734,1,556
18682,-73.836973,40.735645,1,15444
18683,-73.837404,40.7357513,6,48899
18684,-73.8055092,40.6837261,1,9759
18685,-73.8378874,40.7355653,2,5195
18686,-73.8378795,40.7361006,1,557
18687,-73.7258287,40.6832562,1,9760
18688,-73.7231354,40.7555912,3,33368
18689,-73.8061864,40.7862149,1,9761
18690,-73.7713398,40.7443516,1,10426
18691,-73.8439003,40.6481819,2,24219
18692,-73.8906211,40.6893023,1,12009
18693,-73.8898179,40.6880717,1,8209
18694,-73.8904827,40.6907115,1,8210
18695,-73.889993,40.6885575,1,9903
18696,-73.8916276,40.6880554,7,50339
18697,-73.8593295,40.7600926,6,50645
18698,-73.8543683,40.7581096,1,9762
18699,-73.7698029,40.7453899,1,12010
18700,-73.7679188,40.7458075,2,30604
18701,-73.8994253,40.7253989,9,51938
18702,-73.8981893,40.7253009,1,12011
18703,-73.896708,40.7251655,49,56644
18704,-73.8960402,40.7251069,1,5196
18705,-73.8946745,40.7249975,2,30605
18706,-73.8938271,40.7249758,1,9763
18707,-73.8935243,40.7249849,17,55235
18708,-73.8924775,40.7250749,1,4290
18709,-73.8910757,40.7253799,3,43400
18710,-73.7679714,40.7286831,1,10427
18711,-73.7696004,40.7258135,5,46793
18712,-73.8971514,40.7497143,2,25454
18713,-73.7547592,40.7252731,3,35543
18714,-73.7621688,40.7293185,1,9764
18715,-73.7596693,40.7276338,2,25455
18716,-73.8260301,40.7809982,3,28232
18717,-73.8257011,40.7817186,38,56574
18718,-73.814406,40.699046,8,50846
18719,-73.8256353,40.7797113,1,9765
18720,-73.7441016,40.7303606,26,56233
18721,-73.84327,40.6658322,1,9766
18722,-73.944235,40.752108,2,40327
18723,-73.768378,40.763517,1,558
18724,-73.777145,40.7598361,1,9767
18725,-73.8230605,40.6635575,15,54857
18726,-73.8059994,40.7852904,7,49341
18727,-73.8097606,40.6592932,1,5197
18728,-73.8094635,40.6608433,1,18113
18729,-73.7231676,40.7329732,4,34544
18730,-73.8867512,40.5639209,1,559
18731,-73.8848493,40.5646618,2,7774
18732,-73.9266506,40.5592782,1,4291
18733,-73.8253837,40.7158551,1,9768
18734,-73.8071594,40.7868215,6,48726
18735,-73.7335708,40.7441382,1,9769
18736,-73.756749,40.68055,1,4292
18737,-73.8108602,40.7157111,1,9770
18738,-73.873787,40.7707425,2,23851
18739,-73.8688635,40.7021027,1,8211
18740,-73.8688283,40.7018515,1,15445
18741,-73.845342,40.7080294,1,9771
18742,-73.8429793,40.7086599,2,25456
18743,-73.798767,40.694857,1,10428
18744,-73.9205301,40.7337355,1,9772
18745,-73.7729522,40.6722171,6,46004
18746,-73.8490182,40.6711043,23,56030
18747,-73.8057472,40.681843,3,30606
18748,-73.8497474,40.7381252,11,53867
18749,-73.9036816,40.7380092,9,51619
18750,-73.88092,40.721603,4,40328
18751,-73.8808371,40.7214472,1,8212
18752,-73.836258,40.768814,3,34545
18753,-73.8369445,40.7681364,2,20219
18754,-73.837663,40.766421,3,35544
18755,-73.8376821,40.7660356,1,8213
18756,-73.857203,40.713725,1,560
18757,-73.8567387,40.7137038,5,44501
18758,-73.7809399,40.7914787,9,50048
18759,-73.8364741,40.7556674,1,561
18760,-73.8891772,40.766082,3,28832
18761,-73.8937987,40.7660279,1,9773
18762,-73.7360339,40.7421463,2,25457
18763,-73.7819975,40.7897421,3,39653
18764,-73.8229631,40.7916354,1,9774
18765,-73.8217499,40.7903972,5,42985
18766,-73.8018741,40.6667573,1,9775
18767,-73.8012665,40.6667341,3,38961
18768,-73.914162,40.7444354,5,43801
18769,-73.9136272,40.7448386,2,30607
18770,-73.726934,40.688355,1,9776
18771,-73.9187365,40.7710852,4,41497
18772,-73.8877495,40.7672349,13,53925
18773,-73.7283308,40.7419912,3,35545
18774,-73.7890772,40.6660469,1,9777
18775,-73.7329217,40.730952,8,51446
18776,-73.7328489,40.7305765,1,8214
18777,-73.7328032,40.73033,2,28090
18778,-73.84801,40.776964,2,19568
18779,-73.8408922,40.762209,1,9778
18780,-73.8404978,40.761205,4,42503
18781,-73.8362025,40.7386253,1,9779
18782,-73.8369122,40.7404356,5,48727
18783,-73.8973062,40.7421587,1,9780
18784,-73.9206756,40.5607146,3,28233
18785,-73.8278059,40.7424203,1,5869
18786,-73.826266,40.741852,2,25458
18787,-73.8588292,40.7359531,1,24381
18788,-73.908472,40.5607879,1,9781
18789,-73.9092123,40.560707,1,13504
18790,-73.7246906,40.7399275,6,48550
18791,-73.7258688,40.7411009,1,13505
18792,-73.7254975,40.7390196,1,15446
18793,-73.742894,40.751731,1,9782
18794,-73.9247004,40.559879,3,19569
18795,-73.8410387,40.7085205,1,9783
18796,-73.8409295,40.7088111,2,28833
18797,-73.7816656,40.7906644,1,8215
18798,-73.9017561,40.7391958,1,9784
18799,-73.8197829,40.5983388,1,562
18800,-73.8177317,40.7044651,1,9785
18801,-73.903796,40.746944,1,563
18802,-73.9193689,40.7350401,2,13506
18803,-73.7892219,40.6628949,1,9786
18804,-73.8794764,40.6926111,1,9787
18805,-73.8056562,40.785336,3,39654
18806,-73.8398759,40.7086576,1,10429
18807,-73.774587,40.7893409,3,19570
18808,-73.7757015,40.790313,1,9788
18809,-73.776287,40.790963,5,36495
18810,-73.777376,40.792398,8,48052
18811,-73.778271,40.793584,1,5870
18812,-73.7787042,40.7941819,2,24987
18813,-73.8540426,40.7365728,1,5198
18814,-73.8138359,40.6613994,2,20840
18815,-73.7983962,40.6456595,7,49342
18816,-73.7898,40.7194961,6,47660
18817,-73.7645168,40.7320887,2,28834
18818,-73.7648868,40.7326117,3,41498
18819,-73.8841156,40.5664392,4,33369
18820,-73.8829252,40.5668358,5,39655
18821,-73.8170971,40.5886189,1,9789
18822,-73.8527526,40.7374988,1,9790
18823,-73.9348063,40.7385634,3,28234
18824,-73.9012563,40.7596331,22,55877
18825,-73.7777067,40.7611611,1,13507
18826,-73.8829278,40.728253,1,10430
18827,-73.881866,40.7283366,4,38962
18828,-73.8807932,40.7284196,3,34546
18829,-73.8414042,40.6649735,1,19571
18830,-73.8415924,40.7421958,1,9791
18831,-73.8461547,40.7429704,1,10431
18832,-73.8998131,40.7395161,12,54222
18833,-73.8084508,40.7388069,1,9792
18834,-73.800027,40.737966,2,20841
18835,-73.758697,40.672985,1,9793
18836,-73.758572,40.672637,3,32073
18837,-73.9175191,40.7354098,1,14500
18838,-73.878456,40.7421621,1,8216
18839,-73.777979,40.759312,1,19572
18840,-73.8799717,40.7327189,1,564
18841,-73.9200858,40.7720618,7,49715
18842,-73.8132688,40.6670344,1,9794
18843,-73.8122789,40.6671322,1,5199
18844,-73.7916311,40.6644349,1,10432
18845,-73.725374,40.653634,2,5871
18846,-73.9038558,40.7681255,3,40928
18847,-73.791269,40.739906,5,45146
18848,-73.897652,40.739842,1,18268
18849,-73.8981327,40.7397712,4,41499
18850,-73.811133,40.591262,1,565
18851,-73.7754312,40.6014567,1,566
18852,-73.7675903,40.7455302,3,42014
18853,-73.7826289,40.735617,6,48053
18854,-73.78213,40.734566,2,32074
18855,-73.8479043,40.7385236,1,9795
18856,-73.8451886,40.7400127,1,12012
18857,-73.8458184,40.740087,1,9796
18858,-73.8458254,40.7400252,2,25459
18859,-73.8041835,40.6883878,1,8217
18860,-73.803865,40.688466,4,43802
18861,-73.7412383,40.7566997,1,567
18862,-73.8023522,40.6749449,3,32075
18863,-73.7757795,40.784257,1,568
18864,-73.8185826,40.6654735,1,5200
18865,-73.90673,40.727733,20,55909
18866,-73.7939634,40.6667739,1,9797
18867,-73.8688997,40.7334495,2,34547
18868,-73.9315914,40.7368368,1,19573
18869,-73.8482328,40.7745113,3,20842
18870,-73.7766777,40.7575832,2,26610
18871,-73.8208615,40.5865892,1,9798
18872,-73.8482329,40.7392948,1,9799
18873,-73.7902812,40.6611698,2,30608
18874,-73.7803455,40.777331,3,28835
18875,-73.7931859,40.7862219,2,19574
18876,-73.882332,40.565799,2,16952
18877,-73.881498,40.5638864,1,569
18878,-73.7665961,40.7252375,1,15447
18879,-73.7665306,40.7252539,3,35546
18880,-73.8606754,40.7031889,2,28836
18881,-73.777239,40.756636,1,5201
18882,-73.7321245,40.7433048,1,10433
18883,-73.7453302,40.7720975,2,5202
18884,-73.827875,40.742006,3,38963
18885,-73.7758052,40.7053797,1,19575
18886,-73.843342,40.741084,1,10434
18887,-73.8403293,40.7426569,2,25460
18888,-73.9392655,40.7456005,5,47024
18889,-73.919585,40.772469,2,32076
18890,-73.754601,40.692653,2,32077
18891,-73.8090765,40.7382911,1,9800
18892,-73.791907,40.73916,1,19576
18893,-73.7652455,40.7461835,1,9801
18894,-73.8,40.738518,4,34548
18895,-73.7808789,40.7427429,1,9802
18896,-73.8365224,40.7240265,1,9803
18897,-73.8352525,40.7271285,2,25461
18898,-73.727939,40.7118813,1,9804
18899,-73.7271786,40.710197,4,44502
18900,-73.9196561,40.7317665,2,19577
18901,-73.9192036,40.7315028,13,54472
18902,-73.8984716,40.7523214,1,22148
18903,-73.72768,40.766784,1,19578
18904,-73.8950711,40.7255376,29,56355
18905,-73.8939697,40.7255187,1,9805
18906,-73.8929219,40.7256178,4,37374
18907,-73.8111229,40.6921249,1,9806
18908,-73.8064795,40.6834095,1,9807
18909,-73.8243392,40.7827331,1,9808
18910,-73.80935,40.690487,1,10435
18911,-73.9507008,40.742066,2,25462
18912,-73.745797,40.7515845,22,55910
18913,-73.7462035,40.7517006,1,8218
18914,-73.7616308,40.6660591,1,9809
18915,-73.9101684,40.7296425,2,24178
18916,-73.848496,40.773866,1,570
18917,-73.9029761,40.7638778,1,5203
18918,-73.9024541,40.7626087,2,20387
18919,-73.9000272,40.6934492,2,25463
18920,-73.7490279,40.7687911,1,5204
18921,-73.7356505,40.6719814,2,34549
18922,-73.7349453,40.672356,1,5205
18923,-73.750487,40.771502,3,33370
18924,-73.781135,40.765622,3,38185
18925,-73.8455067,40.7597334,7,50749
18926,-73.8514107,40.7539373,1,9810
18927,-73.8364909,40.7223315,2,19579
18928,-73.9137287,40.5569039,3,20843
18929,-73.8911654,40.7666041,25,56124
18930,-73.8059157,40.65703,1,8219
18931,-73.7586184,40.7643147,7,52420
18932,-73.8256081,40.6771908,28,56306
18933,-73.82547,40.677336,1,15448
18934,-73.8918958,40.7657033,3,38964
18935,-73.8927389,40.7331174,1,571
18936,-73.893093,40.732688,2,19580
18937,-73.831061,40.653271,1,572
18938,-73.8382572,40.7927914,1,573
18939,-73.782514,40.768244,2,19581
18940,-73.781682,40.768492,1,5206
18941,-73.8290132,40.5801194,2,23852
18942,-73.8218094,40.7162955,1,10436
18943,-73.8201375,40.7083891,1,10437
18944,-73.8163892,40.7040862,35,56506
18945,-73.8047322,40.6629885,1,5872
18946,-73.804135,40.6625166,2,25464
18947,-73.8374399,40.7349656,3,19582
18948,-73.8372275,40.7345297,1,8220
18949,-73.8371247,40.7341732,7,50549
18950,-73.8392433,40.7100461,8,51262
18951,-73.76935,40.778875,2,5207
18952,-73.8367452,40.7355406,1,10438
18953,-73.8351561,40.7317811,3,42504
18954,-73.8356731,40.7324093,1,12013
18955,-73.8312754,40.7481177,4,43803
18956,-73.8838413,40.7457963,5,45147
18957,-73.9003863,40.7334162,2,25465
18958,-73.9000928,40.7333276,1,8221
18959,-73.7910528,40.5885074,1,10439
18960,-73.7901754,40.5886809,3,30609
18961,-73.7893341,40.5889673,1,4293
18962,-73.8040516,40.6668529,20,55671
18963,-73.8034396,40.6671108,3,35547
18964,-73.8190396,40.7168726,1,10440
18965,-73.8188593,40.717276,3,35548
18966,-73.7666275,40.7268121,2,34550
18967,-73.7659312,40.7264316,3,37375
18968,-73.9451879,40.7511112,1,16612
18969,-73.8036107,40.663082,3,38186
18970,-73.8232328,40.6661512,4,39656
18971,-73.8370585,40.7349862,4,42015
18972,-73.8106329,40.6927249,1,10441
18973,-73.7244277,40.7525515,1,10442
18974,-73.8448221,40.7379387,2,25466
18975,-73.7265362,40.7402346,1,10443
18976,-73.7923592,40.6657958,6,49822
18977,-73.7896623,40.6656091,1,19583
18978,-73.804928,40.682495,1,10444
18979,-73.786067,40.720034,1,14501
18980,-73.78651,40.721353,2,28837
18981,-73.785287,40.722916,10,52667
18982,-73.784129,40.723867,1,19584
18983,-73.781691,40.724975,2,42016
18984,-73.780768,40.725293,4,42986
18985,-73.779557,40.725814,11,53089
18986,-73.778643,40.726077,6,47661
18987,-73.777764,40.726322,1,34551
18988,-73.776881,40.726563,3,35549
18989,-73.775962,40.726813,1,17512
18990,-73.7453274,40.6940655,1,5208
18991,-73.7459665,40.6931244,2,36496
18992,-73.746662,40.692118,1,10445
18993,-73.747073,40.691523,7,50550
18994,-73.758646,40.681019,1,18560
18995,-73.757986,40.681514,3,28009
18996,-73.757308,40.682015,1,10446
18997,-73.756647,40.682515,4,33371
18998,-73.755975,40.68302,1,12014
18999,-73.755309,40.683519,5,44158
19000,-73.754618,40.684042,1,13949
19001,-73.753969,40.684533,2,26806
19002,-73.753308,40.685021,10,52359
19003,-73.752672,40.685502,1,15967
19004,-73.751145,40.686421,2,38187
19005,-73.74973,40.687833,20,55740
19006,-73.749213,40.688545,1,10447
19007,-73.748687,40.689281,2,26807
19008,-73.748123,40.690131,4,46535
19009,-73.747326,40.691492,2,38188
19010,-73.741676,40.703384,1,10448
19011,-73.742208,40.702136,2,19585
19012,-73.742531,40.701463,1,12015
19013,-73.742799,40.700831,16,54937
19014,-73.743279,40.699782,1,20844
19015,-73.743531,40.699239,3,37376
19016,-73.743938,40.6982635,1,10449
19017,-73.7440217,40.6980189,6,48551
19018,-73.7442632,40.6973128,1,3987
19019,-73.744584,40.696364,1,19586
19020,-73.7451083,40.6948371,3,37377
19021,-73.772701,40.593123,2,19587
19022,-73.772713,40.593321,1,13508
19023,-73.772808,40.594074,4,36497
19024,-73.772827,40.595801,1,15449
19025,-73.846067,40.675527,1,10450
19026,-73.844937,40.675078,15,54668
19027,-73.844315,40.674831,1,4294
19028,-73.845341,40.7193029,1,15450
19029,-73.8448693,40.7191354,4,37378
19030,-73.802662,40.671196,2,26611
19031,-73.801714,40.671258,1,5209
19032,-73.8006476,40.6713303,1,13509
19033,-73.799413,40.671408,7,49823
19034,-73.798218,40.671327,9,51861
19035,-73.796005,40.670848,6,49343
19036,-73.795133,40.670701,3,37379
19037,-73.794227,40.670576,5,45457
19038,-73.793325,40.670451,8,49470
19039,-73.792438,40.670328,1,27297
19040,-73.79155,40.670207,2,30610
19041,-73.790662,40.670084,1,28838
19042,-73.789778,40.669962,4,38965
19043,-73.788831,40.669823,1,17513
19044,-73.771458,40.676745,1,4295
19045,-73.77169,40.677063,3,19588
19046,-73.771096,40.678244,4,41500
19047,-73.766185,40.679483,3,20845
19048,-73.765318,40.679692,4,28839
19049,-73.764452,40.679895,5,38966
19050,-73.763591,40.680097,1,18269
